canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
Cc1nc2cc(-c3ccccc3)nn2c(C)c1CCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,O=S(=O)(NCCc1cnc2cc(-c3ccccc3)nn2c1)c1ccccc1,1,1.0488,11.1883,0.1868,0,1,451.51,3.44,1,6,7,119.5
Cc1nc(-c2ccc3c(c2)OCO3)sc(=Nc2cccc(C(F)(F)F)c2)n1,c1ccc(N=c2ncnc(-c3ccc4c(c3)OCO4)s2)cc1,1,1.0496,11.2111,0.1633,0,1,391.37,4.49,0,6,2,56.6
Cc1nccn1C1CCCN(C(=O)c2cccc(-n3c(C(C)C)nccc3=O)c2)C1,O=C(c1cccc(-n2cnccc2=O)c1)N1CCCC(n2ccnc2)C1,1,1.0512,11.2509,0.1827,0,1,405.5,3.34,0,4,4,73.02
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1cc([N+](=O)[O-])ccc1Cl,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,1,1.0515,11.2601,0.1848,0,1,453.9,3.68,1,6,6,118.85
CCN(CC)CCN=c1nc(C)[nH]c2sc(C(=O)N3CCC(O)CC3)c(C)c12,N=c1nc[nH]c2sc(C(=O)N3CCCCC3)cc12,1,1.0522,11.2772,0.1485,0,1,405.57,2.08,2,6,6,84.82
COc1ccc(-c2c[nH]c3c(=Nc4cccc(OCC(=O)NC(C)C)c4)cc[nH]c23)cc1,c1ccc(N=c2cc[nH]c3c(-c4ccccc4)c[nH]c23)cc1,1,1.0534,11.3078,0.134,0,1,430.51,4.31,3,4,7,91.5
O=c1oc2ccccc2c(=O)c2c(-c3ccccc3Br)cccc12,O=c1oc2ccccc2c(=O)c2c(-c3ccccc3)cccc12,1,1.0534,11.309,0.1143,0,1,379.21,4.74,0,3,1,47.28
O=C(CSc1ncnc2ccccc12)Nc1cccc2ccccc12,O=C(CSc1ncnc2ccccc12)Nc1cccc2ccccc12,1,1.0534,11.309,0.1316,0,1,345.43,4.51,1,4,4,54.88
O=C(Nc1ccccc1)C(C(=O)C1CC1)c1cccc2ccccc12,O=C(Nc1ccccc1)C(C(=O)C1CC1)c1cccc2ccccc12,1,1.0534,11.309,0.137,0,1,329.4,4.54,1,2,5,46.17
Nc1cc(N)cc(CN2C(=O)c3ccccc3Cc3ccccc32)c1,O=C1c2ccccc2Cc2ccccc2N1Cc1ccccc1,1,1.0534,11.309,0.125,0,1,329.4,3.6,2,3,2,72.35
COc1ccc2cc(CC(C)(CN)Cc3cccc(F)c3)ccc2c1,c1ccc(CCCc2ccc3ccccc3c2)cc1,1,1.0534,11.309,0.1477,0,1,337.44,4.74,1,2,6,35.25
CCC(N=c1nc(C)[nH]cc1CC1CCCCC1)C(=O)NCCOc1ccc(C)cc1,O=C(CN=c1nc[nH]cc1CC1CCCCC1)NCCOc1ccccc1,1,1.0549,11.347,0.1802,0,1,424.59,4.02,2,4,9,79.37
CN(C)c1cc2c(=O)c(C(=O)OC3CC4CCC(C3)N4C)c(-c3ccccc3)[nH]c2cc1Cl,O=C(OC1CC2CCC(C1)N2)c1c(-c2ccccc2)[nH]c2ccccc2c1=O,1,1.0552,11.3551,0.1782,0,1,465.98,4.7,1,5,4,65.64
O=C(Cc1c[nH]c2ccccc12)NC(CN1CCC2(CC1)OCCO2)c1cccc2c1OCC2,O=C(Cc1c[nH]c2ccccc12)NC(CN1CCC2(CC1)OCCO2)c1cccc2c1OCC2,1,1.0552,11.3551,0.2385,0,1,461.56,3.34,2,5,6,75.82
OCCOc1ccc(-c2nc3sc(CN4CC5CCC4C5)cc3[nH]2)cc1,c1ccc(-c2nc3sc(CN4CC5CCC4C5)cc3[nH]2)cc1,1,1.0554,11.3616,0.1728,0,1,369.49,3.65,2,5,6,61.38
Cc1ccc(-c2c[n+]([O-])c(SCC(=O)Nc3cccc(C)c3)nn2)cc1,O=C(CSc1nnc(-c2ccccc2)c[nH+]1)Nc1ccccc1,1,1.0566,11.3918,0.1236,0,1,366.45,3.12,1,5,5,81.82
COc1cc(NC(=O)c2cnn3cccnc23)ccc1-c1ncc(C2CCN(C)CC2)s1,O=C(Nc1ccc(-c2ncc(C3CCNCC3)s2)cc1)c1cnn2cccnc12,1,1.0576,11.4176,0.1485,0,1,448.55,3.92,1,7,5,84.65
N#Cc1ccc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)C3)C2)cc1,O=C(c1ccccc1)N1CCOC2(CCN(Cc3ccccc3)C2)C1,1,1.0576,11.4186,0.2366,0,1,395.89,3.33,0,4,3,56.57
O=C(c1cccnn1)N1CCC(N2CCOCC2)C1Cc1ccc(Cl)cc1,O=C(c1cccnn1)N1CCC(N2CCOCC2)C1Cc1ccccc1,1,1.0576,11.4186,0.1633,0,1,386.88,2.29,0,5,4,58.56
CCc1ccc(-n2nc(C(=O)Nc3ccc(C4CNCCO4)cc3)cc2C)c(Cl)c1,O=C(Nc1ccc(C2CNCCO2)cc1)c1ccn(-c2ccccc2)n1,1,1.0576,11.4186,0.1321,0,1,424.93,4.31,2,4,5,68.18
CCCCSCC1OCC(C)C(c2ccc(OC)cc2)O1,c1ccc(C2CCOCO2)cc1,1,1.0579,11.425,0.1609,0,1,310.46,4.28,0,4,7,27.69
COc1ccccc1-c1c(OC)ccc2[nH]c(=O)c3sccc3c12,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12,1,1.0585,11.4416,0.11,0,1,337.4,4.43,1,4,3,51.32
C[n+]1cccc2cc(NC(=O)c3ccc(C(=O)Nc4cccc(Cl)c4)cc3)ccc21,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccc3[nH+]cccc3c2)cc1,1,1.0594,11.4646,0.1447,0,1,416.89,4.82,2,2,4,62.08
Cc1ccc(Cl)cc1-n1c(C)nnc1SCC(=O)Nc1ccc(N(C)C)cc1,O=C(CSc1nncn1-c1ccccc1)Nc1ccccc1,1,1.0594,11.4646,0.1196,0,1,415.95,4.33,1,5,6,63.05
CC1CCCC(C)C12C=C(C=Cc1cccc([N+](=O)[O-])c1)COC2=O,O=C1OCC(C=Cc2ccccc2)=CC12CCCCC2,1,1.0603,11.4887,0.1685,0,1,341.41,4.53,0,4,3,69.44
CC(=O)N=c1nc(-c2cccc(NS(C)(=O)=O)c2)cc(-c2ccccc2)[nH]1,N=c1nc(-c2ccccc2)cc(-c2ccccc2)[nH]1,1,1.0604,11.4926,0.1512,0,1,382.45,2.56,2,4,4,104.28
COc1ccc(Cl)cc1NC(=O)c1ccccc1-c1ccccc1C(=O)O,O=C(Nc1ccccc1)c1ccccc1-c1ccccc1,1,1.0604,11.4926,0.1646,0,1,381.82,4.97,2,3,5,75.63
CC(=O)N(C)Cc1ccc(C(=O)N(C(=O)c2ccco2)c2ccccc2)cc1,O=C(c1ccccc1)N(C(=O)c1ccco1)c1ccccc1,1,1.0604,11.4926,0.1429,0,1,376.41,3.75,0,4,5,70.83
CCc1ccc(NC(=O)c2cnc(SC)nc2-c2ccccc2)cc1,O=C(Nc1ccccc1)c1cncnc1-c1ccccc1,1,1.0604,11.4926,0.1505,0,1,349.46,4.68,1,4,5,54.88
C[n+]1c(-c2ccccc2)cc(C(=O)OCC(C)(C)C#N)cc1-c1ccccc1,c1ccc(-c2cccc(-c3ccccc3)[nH+]2)cc1,1,1.0604,11.4926,0.1948,0,1,371.46,4.55,0,3,5,53.97
COc1cccc(C(=O)c2ccccc2C(=O)Nc2ccc(Br)cc2)c1,O=C(Nc1ccccc1)c1ccccc1C(=O)c1ccccc1,1,1.0604,11.4926,0.1622,0,1,410.27,4.94,1,3,5,55.4
O=C(C=Cc1cccs1)Nc1cccc(S(=O)(=O)NCc2ccccc2)c1,O=C(C=Cc1cccs1)Nc1cccc(S(=O)(=O)NCc2ccccc2)c1,1,1.0604,11.4926,0.1562,0,1,398.51,3.88,2,4,7,75.27
CN(Cc1ccc(C#CCCO)cc1)C1CCCN(Cc2cccc(-c3ccccn3)c2)C1,c1ccc(CNC2CCCN(Cc3cccc(-c4ccccn4)c3)C2)cc1,1,1.0613,11.5158,0.1923,0,1,439.6,4.58,1,4,7,39.6
COc1ccc2c(c1)CN1C(=O)C3(Cc4cc(OC)c(OC)cc4C3=O)CC1CS2,O=C1c2ccccc2CC12CC1CSc3ccccc3CN1C2=O,1,1.0651,11.618,0.1165,0,1,425.51,3.34,0,6,3,65.07
Cc1ccccc1CN1CCC2(CC1)Cc1ccccc1C(=O)O2,O=C1OC2(CCN(Cc3ccccc3)CC2)Cc2ccccc21,1,1.0658,11.6366,0.1481,0,1,321.42,3.74,0,3,2,29.54
CCOc1ccc(S(=O)(=O)N2CCCC2)cc1C(=O)NCc1ccc(CC)cc1,O=C(NCc1ccccc1)c1cccc(S(=O)(=O)N2CCCC2)c1,1,1.0662,11.647,0.1443,0,1,416.54,3.36,1,4,8,75.71
CN1CCC(=O)C2(C1)CC2(c1ccccc1)c1ccccc1,O=C1CCNCC12CC2(c1ccccc1)c1ccccc1,1,1.0669,11.6651,0.1846,0,1,291.39,3.27,0,2,2,20.31
C=CCn1c(C(=O)CCc2cc(OC)cc(OC)c2)nc2c(=N)[nH]cnc21,N=c1[nH]cnc2[nH]c(C(=O)CCc3ccccc3)nc12,1,1.0672,11.6728,0.1376,0,1,367.41,2.26,2,6,8,105.88
NCCC(c1cc(-c2ccccc2)nc(-c2cccc(Cl)c2)c1)N1CCOCC1,c1ccc(-c2cc(CN3CCOCC3)cc(-c3ccccc3)n2)cc1,1,1.0675,11.6818,0.1579,0,1,407.95,4.79,1,4,6,51.38
O=C(CN1CCC2(C1)c1cc(Cl)c(Cl)cc1C1CCC2O1)N1CCC(O)CC1,O=C(CN1CCC2(C1)c1ccccc1C1CCC2O1)N1CCCCC1,1,1.0684,11.7071,0.1714,0,1,425.36,3.15,1,4,2,53.01
C#Cc1cccc(N=c2nc[nH]c3ccc(-c4cccc(CN(C)C)c4)cc23)c1,c1ccc(N=c2nc[nH]c3ccc(-c4ccccc4)cc23)cc1,1,1.0686,11.711,0.1481,0,1,378.48,4.51,1,3,4,44.28
N#CC1(NC(=O)c2ccc(N3CCC4(CCCNC4)CC3)nc2)CC1,O=C(NC1CC1)c1ccc(N2CCC3(CCCNC3)CC2)nc1,1,1.0697,11.7414,0.2603,0,1,339.44,1.84,2,5,3,81.05
O=S(=O)(NC1C2CCN(CC2)C1Cc1cncnc1)c1cccc(F)c1,O=S(=O)(NC1C2CCN(CC2)C1Cc1cncnc1)c1ccccc1,1,1.0697,11.7414,0.1609,0,1,376.46,1.6,1,5,5,75.19
CC1CCCN(CCCNC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCCC3)c2)C1,O=C(NCCCN1CCCCC1)c1cccc(S(=O)(=O)N2CCCCC2)c1,1,1.0697,11.7414,0.1584,0,1,442.03,3.37,1,4,7,69.72
CNC(=O)c1ccc(N2CCC3(CC2)CN(c2ccc(NC)[nH]2)C3=O)cc1,O=C1N(c2ccc[nH]2)CC12CCN(c1ccccc1)CC2,1,1.0709,11.7722,0.2237,0,1,367.45,2.05,3,4,4,80.47
CC1(c2cc(NC(=O)c3ccc(OCCC4CC4)cn3)ccc2F)COCC(=N)N1,N=C1COCC(c2cccc(NC(=O)c3ccc(OCCC4CC4)cn3)c2)N1,1,1.0713,11.7837,0.1735,0,1,412.47,3.46,3,5,7,96.33
CN1C(=O)C2(CC23CCN(C(=O)NC2CC2c2ccccc2)CC3)c2ccccc21,O=C(NC1CC1c1ccccc1)N1CCC2(CC1)CC21C(=O)Nc2ccccc21,1,1.073,11.8305,0.1839,0,1,401.51,3.65,1,2,2,52.65
COC1CCC2(CC1)Cc1ccc(-c3cccnc3)cc1C21N=C(N)N(CC2CCCO2)C1=O,O=C1N(CC2CCCO2)C=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,1,1.074,11.8568,0.1667,0,1,460.58,3.41,1,6,4,90.04
CCCCC#Cc1c(N)[nH]c(C(=O)NCc2ccc(OC)c(F)c2)cc1=N,N=c1cc[nH]c(C(=O)NCc2ccccc2)c1,1,1.0743,11.8665,0.2037,0,1,370.43,2.7,4,4,6,103.99
COc1ccc(C(CC(=O)N(CCO)CC2CCCO2)c2ccccc2)c(OC)c1,O=C(CC(c1ccccc1)c1ccccc1)NCC1CCCO1,1,1.0754,11.8973,0.1553,0,1,413.51,3.23,1,5,10,68.23
CNC(=O)OCc1ccc2c(c1)C(N)CC2c1cc(OC)c(OC)c(OC)c1,c1ccc(C2CCc3ccccc32)cc1,1,1.0754,11.8973,0.134,0,1,386.45,3.1,2,6,6,92.04
CC(=O)Oc1cc2ccc(=O)oc2c(OC(=O)C(C)(C)C)c1OC1CC1,O=c1ccc2ccc(OC3CC3)cc2o1,1,1.0755,11.9,0.15,0,1,360.36,3.21,0,7,4,92.04
Cc1nn(-c2ccc(N3CCOCC3)cc2)c(C)c1CN=[N+]=[N-],c1cnn(-c2ccc(N3CCOCC3)cc2)c1,1,1.0758,11.9076,0.129,0,1,312.38,3.14,0,4,4,79.05
Cc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCOCC1,O=c1ccn(C2CC2)c2cc(N3CCOCC3)ccc12,1,1.0758,11.9076,0.1807,0,1,328.37,2.18,1,4,3,71.77
Cc1cc(-c2ccccc2)c2ccc(OCCCN3CCCC3CO)cc2n1,c1ccc(-c2ccnc3cc(OCCCN4CCCC4)ccc23)cc1,1,1.0759,11.9088,0.1837,0,1,376.5,4.44,1,4,7,45.59
Clc1ccccc1N1CCN(CCc2cc3nccnc3[nH]2)CC1,c1ccc(N2CCN(CCc3cc4nccnc4[nH]3)CC2)cc1,1,1.0759,11.9088,0.1831,0,1,341.85,2.98,1,4,4,48.05
COc1ccc(CN2CCN(Cc3ccc(C)nc3)CC2)c(F)c1,c1ccc(CN2CCN(Cc3cccnc3)CC2)cc1,1,1.0759,11.9088,0.1724,0,1,329.42,2.86,0,4,5,28.6
Cc1cc(C)cc(Oc2ccc(C(=NO)NCCN3CCCC3)cn2)c1,N=C(NCCN1CCCC1)c1ccc(Oc2ccccc2)nc1,1,1.0759,11.9088,0.1414,0,1,354.45,3.31,2,5,6,69.98
CC(N)Cc1cc(Cl)ccc1OCC#CCOCCCc1ncc(-c2ccccc2)o1,C(#CCOc1ccccc1)COCCCc1ncc(-c2ccccc2)o1,1,1.0759,11.9088,0.1635,0,1,438.96,4.92,1,5,10,70.51
N=c1nc(OCC2CCN(Cc3ccc(Br)cc3)CC2)c2ccccc2[nH]1,N=c1nc(OCC2CCN(Cc3ccccc3)CC2)c2ccccc2[nH]1,1,1.0759,11.9093,0.1667,0,1,427.35,4.1,2,4,5,65.0
CC(C)(Oc1c(C2CCC2)ccc(-c2c[nH]c(=N)cn2)c1F)C(=O)O,N=c1cnc(-c2ccc(C3CCC3)cc2)c[nH]1,1,1.0761,11.9155,0.1753,0,1,345.37,3.2,3,4,5,99.06
CC(C)CN1CC(NC(=O)c2ccc3c(-c4ccc(F)cc4)n[nH]c3c2)C(Nc2ccccc2)C1,O=C(NC1CNCC1Nc1ccccc1)c1ccc2c(-c3ccccc3)n[nH]c2c1,1,1.0768,11.9343,0.1915,0,1,471.58,4.92,3,4,7,73.05
O=C1OCCN1Cc1nc2ccccc2n1CCN1CCOCC1,O=C1OCCN1Cc1nc2ccccc2n1CCN1CCOCC1,1,1.0771,11.9426,0.1266,0,1,330.39,1.32,0,5,5,59.83
O=c1c2ccc([N+](=O)[O-])cc2cnn1CC(O)CN1CCCC1,O=c1c2ccccc2cnn1CCCN1CCCC1,1,1.0783,11.9761,0.2159,0,1,318.33,0.76,1,6,5,101.5
O=C(C=Cc1ccc2ccc(Br)cc2c1)NCCCCN1CCCCC1,O=C(C=Cc1ccc2ccccc2c1)NCCCCN1CCCCC1,1,1.0787,11.9874,0.1625,0,1,415.38,5.0,1,2,7,32.34
Cc1ccc2cccc(C(N)=O)c2c1-n1cnc(-c2ccc(Br)cc2)c1,c1ccc(-c2cn(-c3cccc4ccccc34)cn2)cc1,1,1.0791,11.9965,0.1772,0,1,406.28,4.86,1,2,3,60.91
O=C(O)CCc1ccc(-c2ccc(Cl)c(Cl)c2)n1NC(=O)NCc1ccccc1,O=C(NCc1ccccc1)Nn1cccc1-c1ccccc1,1,1.0791,11.9965,0.1702,0,1,432.31,4.93,3,2,7,83.36
COc1ccc(CNC(=O)c2[nH]c(-c3cccnc3)nc(=O)c2O)cc1,O=C(NCc1ccccc1)c1cc(=O)nc(-c2cccnc2)[nH]1,1,1.0792,12.0017,0.1573,0,1,352.35,1.48,3,6,5,117.2
C(#Cc1ccc2c(n1)CCN(C1CCOCC1)C2)c1cccnc1,C(#Cc1ccc2c(n1)CCN(C1CCOCC1)C2)c1cccnc1,1,1.0795,12.0084,0.2162,0,1,319.41,2.41,0,4,1,38.25
COc1ccc(-c2cc(NC=O)c3ncc(-c4ccc(F)cc4)n3c2)cc1,c1ccc(-c2ccc3ncc(-c4ccccc4)n3c2)cc1,1,1.0803,12.0318,0.225,0,1,361.38,4.38,1,3,5,55.63
COc1ccc(-c2cn(CC(=O)N=c3cccc[nH]3)c(-c3ccccc3)n2)cc1,O=C(Cn1cc(-c2ccccc2)nc1-c1ccccc1)N=c1cccc[nH]1,1,1.0803,12.0318,0.1649,0,1,384.44,3.68,1,3,5,72.27
Cc1cccc(C(=O)N2C3CCC2CC(Nc2ccc4cnccc4c2)C3)c1,O=C(c1ccccc1)N1C2CCC1CC(Nc1ccc3cnccc3c1)C2,1,1.0808,12.0446,0.1758,0,1,371.48,4.79,1,3,3,45.23
O=C1Nc2ccccc2C12N=C(SCCN1CCCCC1)c1ccccc12,O=C1Nc2ccccc2C12N=C(SCCN1CCCCC1)c1ccccc12,1,1.0808,12.0446,0.1447,0,1,377.51,3.86,1,4,3,44.7
O=C(c1ccc2c(c1)OCO2)N1CC(O)C(CCc2ccc3c(c2)OCO3)(Cc2cccc(F)c2)C1,O=C(c1ccc2c(c1)OCO2)N1CCC(CCc2ccc3c(c2)OCO3)(Cc2ccccc2)C1,1,1.0811,12.0536,0.2979,0,1,491.52,3.96,1,6,6,77.46
O=C(NCc1ccco1)c1ccc(CS(=O)(=O)c2ccc(Br)cc2)o1,O=C(NCc1ccco1)c1ccc(CS(=O)(=O)c2ccccc2)o1,1,1.0816,12.0675,0.1111,0,1,424.27,3.54,1,5,6,89.52
CCN(CC)C(=O)OCc1ccc2c(c1)-c1nnn(-c3ccc(OC)cc3)c1C2=O,O=C1c2ccccc2-c2nnn(-c3ccccc3)c21,1,1.0824,12.0901,0.1485,0,1,406.44,3.47,0,6,6,86.55
Cc1ccc(C(=O)N2CCCC2c2nc(=O)c3ccccc3[nH]2)cc1C,O=C(c1ccccc1)N1CCCC1c1nc(=O)c2ccccc2[nH]1,1,1.0826,12.0935,0.2079,0,1,347.42,3.52,1,3,2,66.06
CC(C)(C)c1[nH]ncc1CNCC(O)c1cccc2ccccc12,c1ccc2c(CCNCc3cn[nH]c3)cccc2c1,1,1.0826,12.0935,0.1558,0,1,323.44,3.68,3,3,5,60.94
COC(=O)C(C(=O)N1CCC(c2nc3ccccc3o2)CC1)c1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)N1CCC(c2nc3ccccc3o2)CC1,1,1.0833,12.1132,0.2323,0,1,422.44,3.22,0,7,4,91.1
CN(C(=O)c1cn(C2CCN(C(=O)Nc3cccc(C#N)c3)CC2)nn1)C1CC1,O=C(NC1CC1)c1cn(C2CCN(C(=O)Nc3ccccc3)CC2)nn1,1,1.0838,12.1292,0.1828,0,1,393.45,2.25,1,5,4,107.15
Cc1noc(C)c1C(=O)N1CC2CCC(COC(=O)N(C)C)(C2)C1,O=C(c1cnoc1)N1CC2CCC(C2)C1,1,1.0838,12.1292,0.1848,0,1,335.4,2.23,0,5,3,75.88
Cc1cccc2nc(N3CCC(NC(=O)CC(C)(C)C)CC3)c(C=O)c(=O)n12,O=c1cc(N2CCCCC2)nc2ccccn12,1,1.0838,12.1292,0.2195,0,1,384.48,2.34,1,5,4,83.78
Cc1onc(-c2ccccc2)c1C(=O)N1CCC(C(=O)NC2CCCC2)CC1,O=C(NC1CCCC1)C1CCN(C(=O)c2conc2-c2ccccc2)CC1,1,1.0838,12.1292,0.1882,0,1,381.48,3.56,1,4,4,75.44
CCOC(=O)CCCOc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,1.0838,12.1292,0.1753,0,1,388.38,0.81,1,7,7,119.08
COc1ccc(C(=O)Cn2nc(-c3ccc(Cl)cc3Cl)c3c(=N)[nH]cnc32)cc1,N=c1[nH]cnc2c1c(-c1ccccc1)nn2CC(=O)c1ccccc1,1,1.0841,12.1372,0.1524,0,1,428.28,4.1,2,5,5,96.65
O=C(c1ccc2c(c1)CC1NCCOc3cccc-2c31)N1CCC2(C1)CN(C1CCCC1)C(=O)O2,O=C(c1ccc2c(c1)CC1NCCOc3cccc-2c31)N1CCC2(C1)CN(C1CCCC1)C(=O)O2,1,1.0843,12.1419,0.2,0,1,473.57,3.91,1,5,2,71.11
CC(C)CC(=O)OC1CCC2(CC1)CN(c1ccc(C3C(=N)OC4=CCCC(=O)C43)cc1F)CO2,N=C1OC2=CCCC(=O)C2C1c1ccc(N2COC3(CCCCC3)C2)cc1,1,1.0843,12.1419,0.1714,0,1,484.57,4.84,1,7,5,88.92
COc1cc(-c2ccc3c(c2)CCOC32CCC(N(C)Cc3noc(C)n3)CC2)ccn1,c1cc(-c2ccc3c(c2)CCOC32CCC(NCc3ncon3)CC2)ccn1,1,1.0849,12.1601,0.1188,0,1,434.54,4.29,0,7,5,73.51
Cc1[nH]c(=NC(=O)c2ccccc2)sc1C(=O)NN=CC=C1Sc2ccccc2N1C,O=C(N=c1[nH]cc(C(=O)NN=CC=C2Nc3ccccc3S2)s1)c1ccccc1,1,1.0861,12.1918,0.1327,0,1,449.56,3.92,2,6,4,89.92
CNC1CCN(C(=O)c2ccc3cc(Oc4ccc(F)cc4)ccc3n2)C1,O=C(c1ccc2cc(Oc3ccccc3)ccc2n1)N1CCCC1,1,1.0866,12.2076,0.2439,0,1,365.41,3.6,1,4,4,54.46
C=CCCCCCCOc1cc(NC2=NCCN2)cc(C(=N)N)c1,c1ccc(NC2=NCCN2)cc1,1,1.087,12.2166,0.1354,0,1,329.45,2.86,4,5,10,95.52
Cc1cc(C[N+]2(C)CCCC2)ccc1C=CC(O)CCO,c1ccc(C[NH+]2CCCC2)cc1,1,1.087,12.2166,0.1319,0,1,290.43,2.49,2,2,6,40.46
CCCCCCCOCC1(C#Cc2ccccc2)CC(=O)CO1,O=C1COC(C#Cc2ccccc2)C1,1,1.087,12.2166,0.2125,0,1,314.43,3.75,0,3,8,35.53
CCCCCCC#Cc1ccc(C2=NOC(C(=O)OCC)C2)cc1,c1ccc(C2=NOCC2)cc1,1,1.087,12.2166,0.2989,0,1,327.42,4.06,0,4,7,47.89
CC(C)OC(CNC(=S)NCCCc1ccccc1)C(C)C,c1ccccc1,1,1.087,12.2166,0.1882,0,1,322.52,3.53,2,2,9,33.29
O=C(Oc1ccc(C=C2Oc3ccccc3C2=O)cc1)c1ccncc1,O=C(Oc1ccc(C=C2Oc3ccccc3C2=O)cc1)c1ccncc1,1,1.0879,12.2425,0.1379,0,1,343.34,3.92,0,5,3,65.49
CCOC(=O)C1CC(=O)c2ccc(N(CCN=c3cc[nH]c4cc(Cl)ccc34)C(C)=O)cc2O1,O=C1CCOc2cc(NCCN=c3cc[nH]c4ccccc34)ccc21,1,1.088,12.2459,0.1327,0,1,481.94,3.67,1,6,6,101.06
COc1ccc(N2CCN(Cc3nnc(-c4ccccc4)o3)CC2)cc1,c1ccc(-c2nnc(CN3CCN(c4ccccc4)CC3)o2)cc1,1,1.0881,12.2482,0.1728,0,1,350.42,3.07,0,6,5,54.63
COc1ccc(-c2nnc(N3CCNCC3)cc2-c2ccccc2)cc1,c1ccc(-c2cc(N3CCNCC3)nnc2-c2ccccc2)cc1,1,1.0881,12.2482,0.2029,0,1,346.43,3.23,1,5,4,50.28
Cc1ccc(C2NC(=S)N=C3C(=Cc4ccc(N(C)C)cc4)CSCC32)cc1,S=C1N=C2C(=Cc3ccccc3)CSCC2C(c2ccccc2)N1,1,1.0898,12.2962,0.0698,0,1,407.61,4.88,1,3,3,27.63
Cc1ccccc1COc1cc2c(cc1-c1ccc(C(=O)O)cc1)OCO2,c1ccc(COc2cc3c(cc2-c2ccccc2)OCO3)cc1,1,1.09,12.3029,0.2273,0,1,362.38,4.67,1,4,5,64.99
COc1ccc(NC(=O)N2CCCN(c3ncnc4[nH]cc(Cl)c34)C2)cc1OC,O=C(Nc1ccccc1)N1CCCN(c2ncnc3[nH]ccc23)C1,1,1.0901,12.3065,0.1596,0,1,416.87,3.33,2,6,4,95.61
CCOc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,O=C(COc1ccccc1)Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,1,1.0903,12.312,0.1296,0,1,428.47,2.12,2,6,8,122.74
COC(=O)c1ccc(C=Cc2ccc(CCC(O)C(C)(C)C(=O)OC)cc2)cc1OC,C(=Cc1ccccc1)c1ccccc1,1,1.0905,12.3156,0.1702,0,1,426.51,4.14,1,6,9,82.06
Cc1nc2ccccn2c1C(=O)N1CCCC(c2nc(C3CCNCC3)n(C)n2)C1,O=C(c1cnc2ccccn12)N1CCCC(c2n[nH]c(C3CCNCC3)n2)C1,1,1.0906,12.319,0.165,0,1,407.52,2.26,1,5,3,80.35
COc1ccc(-n2c(C3CCN(C(=O)c4cccc(N(C)C)c4)C3)nc3ccccc3c2=O)cc1,O=C(c1ccccc1)N1CCC(c2nc3ccccc3c(=O)n2-c2ccccc2)C1,1,1.0907,12.3222,0.2019,0,1,468.56,4.09,0,5,5,67.67
CCCN1CC2CCC1CC(Cc1ccccc1)C2,c1ccc(CC2CC3CCC(C2)NC3)cc1,1,1.0914,12.3424,0.1786,0,1,257.42,4.13,0,1,4,3.24
c1ccc(CCN2CCC3CCCC3C2)cc1,c1ccc(CCN2CCC3CCCC3C2)cc1,1,1.0914,12.3424,0.2078,0,1,229.37,3.35,0,1,3,3.24
CC12CCC3c4ccc(O)cc4C=CC3C1CC2,C1=CC2C(CCC3CCC32)c2ccccc21,1,1.0921,12.3634,0.125,0,1,240.35,4.33,1,1,0,20.23
CCOc1c(-c2ccccc2C=O)cc(OC)c2c(C)cc(=O)oc12,O=c1ccc2ccc(-c3ccccc3)cc2o1,1,1.0924,12.3719,0.1,0,1,338.36,3.99,0,5,5,65.74
CCN(C(=O)C(C)OC(=O)c1ccc(NC2CC2)c([N+](=O)[O-])c1)c1cccc(C)c1,O=C(COC(=O)c1ccc(NC2CC2)cc1)Nc1ccccc1,1,1.0947,12.4373,0.1622,0,1,411.46,4.08,1,6,8,101.78
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc2c(c1)OCO2,O=C(Nc1ccccc1)c1ccc2c(c1)OCO2,1,1.0947,12.4378,0.2381,0,1,325.24,3.57,1,4,3,56.79
c1cc(N2CCC3(CCN(C4CCOCC4)CC3)C2)ccn1,c1cc(N2CCC3(CCN(C4CCOCC4)CC3)C2)ccn1,1,1.0949,12.4426,0.3051,0,1,301.43,2.55,0,4,2,28.6
