canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa,source_mode,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,property_source_logP_solubility,property_source_metabolic_stability
CN(C)Cc1nnc(C2CCN(CCCc3ccccc3)CC2)o1,c1ccc(CCCN2CCC(c3nnco3)CC2)cc1,1,1.2328,17.0914,0.2159,0,1,328.46,2.94,0,5,7,45.4,scaffold_hopping,6.0869937,14.99015,4.6625996,2.9434000000000013,-4.265432075827445,5.427101251995293e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)C(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)C1,c1ccc(CN2CCC3(CCNC3)CC2)cc1,1,1.2328,17.0914,0.25,0,1,325.46,3.03,0,3,3,47.34,scaffold_hopping,8.081713,18.844843,11.94732,3.028780000000002,-4.233892519362038,5.835895150710236e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCON=C(CCN1CCN(c2ccccc2)CC1)c1ccccc1,N=C(CCN1CCN(c2ccccc2)CC1)c1ccccc1,1,1.2328,17.0914,0.1818,0,1,337.47,3.64,0,4,7,28.07,scaffold_hopping,76.74141,104.324524,7.0388937,3.6395000000000026,-4.850517956305783,1.4108539021967392e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN(C(=O)c1cccc(C#N)c1)c1[nH]c(=NCc2ccccc2)nc2c(F)cccc12,O=C(Nc1[nH]c(=NCc2ccccc2)nc2ccccc12)c1ccccc1,1,1.2337,17.1283,0.1753,0,1,411.44,3.95,1,4,4,85.14,scaffold_hopping,60.891,64.22994,17.68284,3.9511800000000026,-5.679186062376244,2.0932154790226984e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
NS(=O)(=O)Nc1cc2ccccc2cc1OCCCCNC(=O)c1cc2ccccc2[nH]1,O=C(NCCCCOc1ccc2ccccc2c1)c1cc2ccccc2[nH]1,1,1.2337,17.1283,0.1531,0,1,452.54,3.53,4,4,9,126.31,scaffold_hopping,53.289684,44.983448,36.828003,3.525500000000001,-5.5686028976530695,2.700207270794748e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(CNC(=O)C(=O)Nc2ccc3oc4ccccc4c3c2)cc1,O=C(NCc1ccccc1)C(=O)Nc1ccc2oc3ccccc3c2c1,1,1.2337,17.1283,0.1383,0,1,374.4,3.85,2,4,4,80.57,scaffold_hopping,73.17141,63.668114,97.03599,3.8495000000000017,-5.345509028399983,4.5132664276766e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cc(=NN=C2c3ccccc3C(=O)c3ccccc32)[nH][nH]1,O=C1c2ccccc2C(=NN=c2cc[nH][nH]2)c2ccccc21,1,1.2337,17.1283,0.1087,0,1,302.34,2.55,2,3,1,73.37,scaffold_hopping,15.464899,26.250208,52.584095,2.54892,-3.94048061301263,0.00011468837173846623,Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc2[nH]c(-c3ccc(C)cc3)c(C3=C(O)C(=O)N(N)C3=O)c2c1,O=C1C=C(c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1,1,1.2337,17.1283,0.1395,0,1,363.37,2.66,3,5,3,108.65,scaffold_hopping,19.584332,22.457073,25.07363,2.663519999999999,-4.344009928515838,4.528872262160102e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(CSc1nc(=O)cc[nH]1)CC1c2ccccc2-c2ccccc21,O=C(CSc1nc(=O)cc[nH]1)CC1c2ccccc2-c2ccccc21,1,1.2337,17.1283,0.12,0,1,348.43,3.63,1,4,5,62.82,scaffold_hopping,30.227509,51.38955,2.0658832,3.633700000000002,-5.027907132694862,9.377625118147377e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
N#Cc1ccccc1COC(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,O=C(OCc1ccccc1)c1ccc2[nH]c(-c3ccccc3)nc2c1,1,1.2337,17.1283,0.1685,0,1,353.38,4.46,1,4,4,78.77,scaffold_hopping,125.49148,134.96455,35.94521,4.458580000000003,-5.700543558825833,1.9927666258272934e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C=CCn1cc(C2C(=O)Nc3ccccc3C(=O)N2c2ccccc2)c2cc(F)ccc21,O=C1Nc2ccccc2C(=O)N(c2ccccc2)C1c1c[nH]c2ccccc12,1,1.2337,17.1283,0.1566,0,0,425.46,5.31,1,2,4,54.34,scaffold_hopping,87.58946,86.551254,53.746925,5.306600000000004,-6.7544389247901675,1.760196184313293e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)Oc1ccc2[nH]c3ccc(S(=O)(=O)Nc4ccccc4)cc3c(=O)c2c1,O=c1c2ccccc2[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc12,1,1.2337,17.1283,0.1529,0,1,408.44,3.41,2,5,4,105.33,scaffold_hopping,58.008717,62.190113,71.116554,3.4074000000000018,-5.247469426015454,5.6562757541694924e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(N2CCC2c2cccc(O)c2)cc1,c1ccc(C2CCN2c2ccccc2)cc1,1,1.2341,17.1437,0.1558,0,1,255.32,3.35,1,3,3,32.7,scaffold_hopping,72.06712,102.02554,2.438416,3.3522000000000016,-4.17252086234734,6.72170019082994e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C#CC1CCC(C#N)N1C(=O)CNC(C)(C)C1COc2ccccc2C1,O=C(CNCC1COc2ccccc2C1)N1CCCC1,1,1.2345,17.1597,0.163,0,1,351.45,2.12,1,4,4,65.36,scaffold_hopping,24.218939,39.837097,-1.7052177,2.122279999999999,-3.721837772110691,0.0001897414555761267,Soluble,adme-py (wlogp + ESOL),admet_ai
COc1cccc2c1ccn2CCOCC#CCCCCCCCC#CCCC(=O)O,c1ccc2[nH]ccc2c1,1,1.2347,17.1663,0.1845,0,0,423.55,5.27,1,3,13,60.69,scaffold_hopping,29.500555,47.726177,10.645178,5.268800000000004,-6.526731240748948,2.973505589789034e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
N#CC1C2CNCC2C12CCN(c1nc3cc(OC(F)F)ccc3[nH]1)C2,c1ccc2[nH]c(N3CCC4(CC5CNCC54)C3)nc2c1,1,1.2347,17.1683,0.2048,0,1,359.38,2.35,2,5,3,76.97,similarity,-5.662898,-24.212315,34.52079,2.34978,-3.995650756292486,0.00010100648166820017,Soluble,adme-py (wlogp + ESOL),admet_ai
c1ccc(-c2nsnc2OCCCN2CCCCC2)cc1,c1ccc(-c2nsnc2OCCCN2CCCCC2)cc1,1,1.2349,17.1748,0.1765,0,1,303.43,3.46,0,5,6,38.25,scaffold_hopping,29.092215,55.906475,16.8351,3.459900000000002,-4.514328417489898,3.0596488239963754e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
OC1CC2(O)CCN1CC2(O)Cc1ccccc1,c1ccc(CC2CN3CCC2CC3)cc1,1,1.2358,17.21,0.2125,0,1,249.31,0.12,3,4,2,63.93,similarity,-5.0675554,12.556238,11.654849,0.11909999999999932,-1.6112100296576344,0.024478791338794822,Very Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cc(-c2cnc(=NC3CCN4CC4(C(C)C)C3)[nH]c2)ccn1,c1cc(-c2cnc(=NC3CCN4CC4C3)[nH]c2)ccn1,1,1.2358,17.21,0.1481,0,1,323.44,2.55,1,4,3,56.94,scaffold_hopping,22.02004,22.859547,9.735262,2.5536200000000004,-3.9747336891060066,0.00010599034624534723,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCC(=CC1CNC2C=CC(C)Cc3ccccc3C2C1)C(C)(O)C(C)C,C1=CC2NCCCC2c2ccccc2CC1,1,1.2358,17.21,0.1717,0,0,423.69,6.8,2,2,8,32.26,scaffold_hopping,74.53272,57.905235,38.4127,6.800500000000008,-7.639634148581075,2.2927983019748553e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1[nH]c2nc(C3CCCCC3)nn2c(=O)c1CCN1C(C)CCCC1C,O=c1c(CCN2CCCCC2)c[nH]c2nc(C3CCCCC3)nn12,1,1.2358,17.21,0.1122,0,1,371.53,3.58,1,4,4,66.29,scaffold_hopping,22.205349,12.759855,12.852099,3.5791200000000023,-4.978856030281497,1.0498904122958572e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ncc2c(n1)n(-c1ccccc1)c(=O)n2Cc1[nH]cnc1C,O=c1n(Cc2cnc[nH]2)c2cncnc2n1-c1ccccc1,1,1.2359,17.2132,0.1546,0,1,336.36,1.67,1,5,4,90.62,scaffold_hopping,30.627863,51.42814,-10.869546,1.6706199999999998,-3.5296504312623793,0.0002953585645967233,Soluble,adme-py (wlogp + ESOL),admet_ai
CC(O)C(O)C(O)C(O)C(COCc1ccccc1Cl)OCc1ccccc1,c1ccc(COCCOCc2ccccc2)cc1,1,1.2361,17.2231,0.1444,0,0,410.89,1.91,4,6,11,99.38,scaffold_hopping,21.653744,51.778694,14.631526,1.9054999999999995,-4.014365511460862,9.674632758822911e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN=c1scc(-c2ccc(C)cc2)n1N=Cc1ccc(OC)cc1,N=c1scc(-c2ccccc2)n1N=Cc1ccccc1,1,1.2365,17.2395,0.0941,0,1,337.45,3.95,0,4,4,38.88,scaffold_hopping,108.24086,121.282875,27.196005,3.9463200000000027,-5.185634050257862,6.521777073704367e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cccc(O)c1N1CCC2(CCC(=O)N(C(C)C)C2)C1,O=C1CCC2(CCN(c3ccccc3)C2)CN1,1,1.2369,17.2562,0.2714,0,1,302.42,2.93,1,3,2,43.78,similarity,44.220844,68.483505,-4.755863,2.927920000000001,-4.019855616411213,9.553101313402855e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC(=O)C12CCCC=C1C(C=O)C(CCc1ccccc1)C(CC(=O)N1CCN(C(=O)c3ccccc3)CC1)C2,O=C(CC1CC2CCCC=C2CC1CCc1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,1,1.237,17.259,0.217,0,0,570.73,5.1,0,5,9,83.99,scaffold_hopping,124.77759,107.75963,2.0843086,5.104900000000005,-7.390424503226134,4.069822765417854e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCCN(CCC)CCOC(=O)c1ccc(CC(=O)N=c2[nH]c3ccccc3o2)cc1,O=C(Cc1ccccc1)N=c1[nH]c2ccccc2o1,1,1.2371,17.2626,0.1616,0,1,423.51,3.71,1,5,10,87.9,scaffold_hopping,94.83743,90.24304,44.297905,3.7097000000000024,-5.462977154137909,3.4436804561001485e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1cccc(C=NN=c2nc(N3CCOCC3)c3sccc3[nH]2)c1O,C(=NN=c1nc(N2CCOCC2)c2sccc2[nH]1)c1ccccc1,1,1.2374,17.2732,0.1839,0,1,385.45,2.11,2,8,4,95.33,scaffold_hopping,52.804432,55.59126,20.557667,2.11,-4.076035137118028,8.393920717457255e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
NCCC(=O)N1CCC2(Cc3cc4nc(-c5ccccc5F)[nH]c4cc3C2)C1,c1ccc(-c2nc3cc4c(cc3[nH]2)CC2(CCNC2)C4)cc1,1,1.2375,17.2795,0.2626,0,1,378.45,3.04,2,3,3,75.01,scaffold_hopping,18.913742,23.363914,16.433937,3.035100000000001,-4.710867980735661,1.9459515329467295e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CSc1nc(N2CCC(C(=O)NCCCN3CCCC3)CC2)ncc1C(=O)N(C)C,O=C(NCCCN1CCCC1)C1CCN(c2ncccn2)CC1,1,1.2375,17.2795,0.1616,0,1,434.61,1.72,1,7,8,81.67,scaffold_hopping,17.74086,0.068927765,12.609096,1.7188000000000005,-3.945676305830706,0.00011332446936279585,Soluble,adme-py (wlogp + ESOL),admet_ai
COC(=O)C=Cc1cc2c(c3ccccc13)CC1(CN)OC21,c1ccc2c3c(ccc2c1)C1OC1C3,1,1.2375,17.2795,0.1684,0,1,295.34,2.35,1,4,3,64.85,scaffold_hopping,16.621851,22.146524,13.875461,2.3508999999999993,-3.6191167725598357,0.000240371640483424,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCN(CCC)CC(O)c1cc2cc(Cl)cc(Cl)c2c2cc(C(F)(F)F)ccc12,c1ccc2c(c1)ccc1ccccc12,1,1.2381,17.301,0.1226,0,0,458.35,7.47,1,2,7,23.47,scaffold_hopping,51.798748,28.177643,219.59067,7.4740000000000055,-8.488296261502226,3.2486560907830443e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(NCc1ccccn1)c1ccc(N2CCN(c3ccc(-n4ccnc4)cc3F)CC2)nc1,O=C(NCc1ccccn1)c1ccc(N2CCN(c3ccc(-n4ccnc4)cc3)CC2)nc1,1,1.2381,17.3033,0.2039,0,1,457.51,3.06,1,6,6,79.18,similarity,55.584206,32.425682,17.37759,3.0580000000000016,-5.300401784898521,5.007237777211024e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(c1ccncc1)N1CCCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)C1,O=C(c1ccncc1)N1CCCC(N2CCN(c3ccccc3)CC2)C1,1,1.2381,17.3033,0.2184,0,1,418.46,3.53,0,4,3,39.68,scaffold_hopping,19.47091,22.537304,21.448896,3.5272000000000023,-5.282632492512786,5.216359417284395e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C#CCn1c(=O)c2ccc(C(=O)NCc3ccccn3)cc2n(CC(=O)Nc2cccc(OC)c2)c1=O,O=C(Cn1c(=O)[nH]c(=O)c2ccc(C(=O)NCc3ccccn3)cc21)Nc1ccccc1,1,1.2385,17.3176,0.1296,0,1,497.51,1.77,2,6,8,124.32,scaffold_hopping,48.914757,56.652943,-1.0142934,1.7687,-4.566901118549514,2.710808766579985e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)NCc1cc(-c2ccc([N+](=O)[O-])c3oc4ccsc4c23)c(O[N+](=O)[O-])cc1O,c1ccc(-c2cccc3oc4ccsc4c23)cc1,1,1.2386,17.322,0.1504,0,0,443.39,4.13,2,9,6,157.98,scaffold_hopping,52.847034,39.240696,71.470726,4.134900000000003,-5.9648769758299345,1.0842340054154224e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccccc1NC(=S)NCc1cccc2ccccc12,S=C(NCc1cccc2ccccc12)Nc1ccccc1,1,1.2387,17.3258,0.1146,0,1,306.43,4.63,2,1,3,24.06,scaffold_hopping,106.533775,111.85309,31.93069,4.634820000000003,-5.502677976081046,3.1428382052840586e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(C(=O)N2CC3(CCN(c4cccc(N5CCOCC5)n4)CC3)C2)cc1,O=C(c1ccccc1)N1CC2(CCN(c3cccc(N4CCOCC4)n3)CC2)C1,1,1.2388,17.3295,0.4091,0,1,422.53,2.67,0,6,4,58.14,scaffold_hopping,52.789013,41.26965,3.4130318,2.6694000000000004,-4.664365106707563,2.1658825050621394e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1cc2c(=Nc3ccc(F)c(Cl)c3F)[nH]cnc2cc1OCCCN1CCC2(CC1)CC(=O)N(c1ccsc1)C2,O=C1CC2(CCN(CCCOc3ccc4c(=Nc5ccccc5)[nH]cnc4c3)CC2)CN1c1ccsc1,1,1.2389,17.3333,0.1858,0,0,614.12,6.09,1,7,8,83.05,scaffold_hopping,23.69914,3.600715,89.49071,6.085000000000005,-8.49909286585276,3.1688897820464614e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CSc1cc(Cc2ccc(OC(F)(F)F)cc2)cc(S(=O)(=O)N2CCCCC2)c1,O=S(=O)(c1cccc(Cc2ccccc2)c1)N1CCCCC1,1,1.2391,17.3434,0.1379,0,0,445.53,5.07,0,4,6,46.61,scaffold_hopping,95.38827,83.17445,71.1903,5.072500000000004,-6.603270694108742,2.493040339952429e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(ON=C(c1ccc(C(F)(F)F)cc1)c1ccc(F)c(F)c1)c1ccccc1,c1ccc(CON=C(c2ccccc2)c2ccccc2)cc1,1,1.2391,17.3434,0.1463,0,0,405.37,6.51,0,2,5,21.59,scaffold_hopping,98.18982,100.86837,81.11049,6.513800000000004,-7.498259391946602,3.174977179162667e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc2c(c1)C(C)(C)[N+]([O-])=C2Cc1ccccc1,c1ccc(CC2=[NH+]Cc3ccccc32)cc1,1,1.2393,17.3517,0.1494,0,1,281.35,3.49,0,2,3,35.3,scaffold_hopping,68.74761,92.62834,7.0191116,3.4860000000000024,-4.418330167143281,3.816540126601249e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1cc(-c2ccccc2)ccc1C(=O)N1CCOCC1,O=C(c1ccc(-c2ccccc2)cc1)N1CCOCC1,1,1.2395,17.3599,0.2162,0,1,297.35,2.83,0,3,3,38.77,scaffold_hopping,55.72168,85.26431,9.556036,2.834600000000001,-4.0299479099578965,9.333662436683462e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1c(O)oc2ccc(-c3ccc(C(C)(C)C)cc3)cc2c1=O,O=c1ccoc2ccc(-c3ccccc3)cc12,1,1.2396,17.3609,0.16,0,1,308.38,4.77,1,3,1,50.44,scaffold_hopping,65.28437,67.063576,47.871147,4.771520000000003,-5.61034046419736,2.4527853061696597e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)Nc1ccc2c(ccn2CCN(C)CCc2ccc(NC(=O)c3cccc(N)c3)cc2)c1,O=C(Nc1ccc(CCNCCn2ccc3ccccc32)cc1)c1ccccc1,1,1.2398,17.3692,0.1308,0,1,469.59,4.61,3,4,9,92.39,scaffold_hopping,27.870663,37.48259,80.41803,4.6087000000000025,-6.487434752405065,3.255106839441252e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2ccc([N+](=O)[O-])cc2)cc1OC,O=c1c2ccccc2nc(C=Cc2ccccc2)n1-c1ccccc1,1,1.2399,17.3734,0.2135,0,1,429.43,4.48,0,6,6,96.49,scaffold_hopping,80.2649,84.10796,31.911297,4.481500000000004,-6.175151426887164,6.681109245155653e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
COC(=O)c1ccc(Oc2ccc(C(=O)c3ccc(C=CC(=O)O)cc3)cc2)cc1,O=C(c1ccccc1)c1ccc(Oc2ccccc2)cc1,1,1.2407,17.4079,0.1154,0,1,402.4,4.59,1,5,7,89.9,scaffold_hopping,40.87976,57.87306,30.347956,4.594300000000003,-6.039290662321489,9.135016532617921e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cccc(C)c1Oc1cc(F)ccc1C(=O)Nc1cccnc1,O=C(Nc1cccnc1)c1ccccc1Oc1ccccc1,1,1.2408,17.4091,0.1975,0,1,336.37,4.88,1,3,4,51.22,scaffold_hopping,61.559296,84.732185,49.69281,4.882140000000003,-5.877524043063685,1.3257937181976002e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C1CCCN1C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccccc1,O=C1CCCN1C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccccc1,1,1.2408,17.4115,0.1684,0,1,393.47,2.69,0,5,5,72.27,scaffold_hopping,91.32058,116.06126,-13.322757,2.685900000000001,-4.55951621039593,2.7572985320078596e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(C)cc1N(CCC#N)C(=O)CCSc1ccccc1,O=C(CCSc1ccccc1)Nc1ccccc1,1,1.2411,17.4206,0.1461,0,1,354.47,4.43,0,4,8,53.33,scaffold_hopping,121.07703,150.51523,1.8744179,4.432700000000004,-5.547851141970551,2.8323626451882324e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(OCCC(=O)OCC(=O)Nc2cccc(SC)c2)cc1,O=C(COC(=O)CCOc1ccccc1)Nc1ccccc1,1,1.2411,17.4206,0.125,0,1,375.45,3.37,1,6,9,73.86,scaffold_hopping,147.42834,167.41708,9.0546875,3.3679000000000014,-4.885495748232517,1.301680059038109e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COC(c1ccc(C#N)cc1)c1cc(C(=O)O)cn1Cc1nncn1C(C)C,c1ccc(Cc2cccn2Cc2nnc[nH]2)cc1,1,1.2412,17.4251,0.1505,0,1,379.42,3.01,1,5,7,105.96,scaffold_hopping,11.868452,14.902173,-16.3915,3.0144800000000016,-4.703400493220908,1.9797005638653122e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOc1cccc(-c2ccc3c(c2)C(=O)N2CC4CCCN5Oc6c(OC)ccc(c6-3)CC45C2)c1,O=C1c2cc(-c3ccccc3)ccc2-c2c3cccc2ON2CCCC4CN1CC42C3,1,1.2412,17.4274,0.1635,0,0,482.58,5.2,0,5,4,51.24,scaffold_hopping,71.49105,58.83296,70.4448,5.198000000000004,-6.985057077005335,1.0350061324096668e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCCSc1cc(-c2nnc(CN3CCc4c(-c5ccc(F)c(F)c5)cccc43)o2)ccn1,c1ccc(-c2cccc3c2CCN3Cc2nnc(-c3ccncc3)o2)cc1,1,1.2422,17.4652,0.1386,0,0,464.54,6.14,0,6,7,55.05,scaffold_hopping,101.88114,83.10025,91.88753,6.141600000000005,-7.639196133351629,2.295111909973059e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCC(C(=O)O)n1cc(NC(=O)C(CCCSC)NC(=O)CCCCCCC(N)=O)cn1,c1cn[nH]c1,1,1.2423,17.4692,0.1856,0,0,525.72,3.87,4,6,21,156.41,scaffold_hopping,44.0968,44.803688,-13.339351,3.8716000000000017,-6.073997970677615,8.433386984132398e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCN1Cc2c3nc(c(c2C(=O)OCC)C(=O)NC(N2CCOCC2)=N3)C1=O,O=C1NC(N2CCOCC2)=Nc2nc3c1cc2CNC3=O,1,1.2427,17.4852,0.1961,0,1,429.48,1.47,1,8,6,113.43,scaffold_hopping,68.1964,64.685005,-6.127631,1.4673999999999998,-3.7294235050939695,0.0001864560565627539,Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCCCN(C(=O)c1ccc(C(C)OC(C)=O)cc1)c1c(C)cc(OC)cc1OC,O=C(Nc1ccccc1)c1ccccc1,1,1.2427,17.4883,0.1939,0,0,469.62,6.64,0,5,13,65.07,scaffold_hopping,177.53322,176.5159,33.607815,6.643620000000007,-7.877785558110711,1.3249956177084465e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCCOc1ccc(C(=Cc2ccc(C)c(C)c2)C(=O)Nc2cccnc2)cc1,O=C(Nc1cccnc1)C(=Cc1ccccc1)c1ccccc1,1,1.2433,17.5087,0.1919,0,0,386.5,5.67,1,3,7,51.22,scaffold_hopping,114.778404,113.03296,58.427917,5.666540000000006,-6.738155008386698,1.8274478470413973e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cn1c(SCCCN2CC3CC3(c3ccc(Cl)cc3)C2)nnc1-c1cc(F)ccc1F,c1ccc(-c2nnc(SCCCN3CC4CC4(c4ccccc4)C3)[nH]2)cc1,1,1.2435,17.5197,0.1596,0,0,460.98,5.17,0,4,7,33.95,scaffold_hopping,37.796497,29.116455,84.550995,5.169400000000004,-6.831262190833948,1.4748158934630613e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc(S(=O)(=O)NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-],O=C(NNS(=O)(=O)c1ccccc1)c1ccccc1,1,1.2445,17.5571,0.2,0,0,380.34,1.43,2,7,6,161.55,similarity,34.193092,23.269253,16.838411,1.43472,-3.4944162580577673,0.00032031976851044734,Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(COc1ccc([N+](=O)[O-])cc1)NN1C(=O)c2ccccc2C1=O,O=C(COc1ccccc1)NN1C(=O)c2ccccc2C1=O,1,1.2445,17.5571,0.2179,0,1,341.28,1.3,1,6,5,118.85,scaffold_hopping,45.767048,56.996136,-1.5042229,1.301,-3.148228638646483,0.0007108391867729617,Soluble,adme-py (wlogp + ESOL),admet_ai
C=CC1=C(c2ccc(C(=O)CCCCC(=O)O)cc2)CC2N(C(=O)Nc3ccccc3CC)CCN12,O=C(Nc1ccccc1)N1CCN2C=C(c3ccccc3)CC21,1,1.2448,17.5721,0.1714,0,0,487.6,5.55,2,4,10,89.95,scaffold_hopping,43.612038,30.822216,-16.283167,5.553300000000004,-7.19002485970559,6.4561727181936e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(NCC(=O)N1CCC(Cc2ccccc2)CC1)c1cccc(Cl)c1,O=C(NCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccccc1,1,1.2449,17.577,0.2135,0,1,370.88,3.55,1,2,5,49.41,similarity,62.610832,78.13811,22.319963,3.5511000000000017,-5.004977600687727,9.886040819050452e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=c1c2ccccc2n(Cc2ccc(Cl)cc2Cl)c2ccc(Br)cc12,O=c1c2ccccc2n(Cc2ccccc2)c2ccccc12,1,1.2449,17.577,0.1313,0,0,433.13,6.27,0,1,2,22.0,scaffold_hopping,89.98332,90.988396,165.26291,6.272300000000002,-7.589571642162866,2.5729322929058293e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(c1ccc(Br)cc1)N(C(=S)SCc1ccccc1)C1CCCC1,O=C(c1ccccc1)N(C(=S)SCc1ccccc1)C1CCCC1,1,1.2449,17.577,0.1538,0,0,434.42,6.05,0,3,4,20.31,scaffold_hopping,139.43042,141.15665,69.55127,6.0522000000000045,-7.291571763836342,5.1100863179848866e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)NC(=O)c1c(Br)cc2ccccc2c1NC(=O)C1CCCCC1,O=C(Nc1cccc2ccccc12)C1CCCCC1,1,1.2449,17.577,0.1818,0,0,417.35,5.26,2,2,4,58.2,scaffold_hopping,73.35742,79.86272,60.114765,5.259300000000004,-6.549895636628664,2.819060285688148e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
N=c1[nH]c2cc(Cl)ccc2n1S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,N=c1[nH]c2ccccc2n1S(=O)(=O)c1ccc(-c2ccccc2)cc1,1,1.2449,17.577,0.1429,0,1,418.31,4.66,2,3,3,78.71,scaffold_hopping,3.1066813,6.167115,111.62534,4.659670000000003,-6.282538174526545,5.217492404151222e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
