canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
COc1ccc(CNC(=O)c2cc(C(=O)NCc3ccco3)cc([N+](=O)[O-])c2)cc1,O=C(NCc1ccccc1)c1cccc(C(=O)NCc2ccco2)c1,1,1.1674,14.7013,0.2093,0,1,409.4,3.06,2,6,8,123.71
COc1ccc2[nH]cc(CCNCCCNC(=O)Cc3ccccc3)c2c1,O=C(Cc1ccccc1)NCCCNCCc1c[nH]c2ccccc12,1,1.1675,14.707,0.23,0,1,365.48,3.06,3,3,10,66.15
ON=C(NCc1ccccc1F)c1ccnc(Oc2cccc3ccccc23)c1,N=C(NCc1ccccc1)c1ccnc(Oc2cccc3ccccc23)c1,1,1.1675,14.7071,0.1091,0,0,387.41,5.09,2,4,5,66.74
Cc1ccc(C=NNC(=O)CSc2ccccc2SCC(=O)N=c2[nH]c(-c3cccs3)cs2)o1,O=C(CSc1ccccc1SCC(=O)NN=Cc1ccco1)N=c1[nH]c(-c2cccs2)cs1,1,1.1682,14.729,0.1083,0,0,528.71,5.17,2,8,9,99.82
O=C(Nc1cccc(Oc2cc3ccncc3cn2)c1)Nc1ccc(Br)c(C(F)(F)F)c1,O=C(Nc1ccccc1)Nc1cccc(Oc2cc3ccncc3cn2)c1,1,1.1682,14.7315,0.1647,0,0,503.28,6.85,2,4,4,76.14
Cc1cc(-c2cc(C(=O)Nc3ccccc3Cl)c3n[nH]c(C(F)(F)F)c3c2)cc(N2CCN(C3CC3)CC2)c1,O=C(Nc1ccccc1)c1cc(-c2cccc(N3CCN(C4CC4)CC3)c2)cc2c[nH]nc12,1,1.1683,14.734,0.19,0,0,554.02,6.75,2,4,5,64.26
Cc1cccc(N2CCN(C(=O)c3cc4cc(S(=O)(=O)N5CCCC5)ccc4o3)CC2)c1C,O=C(c1cc2cc(S(=O)(=O)N3CCCC3)ccc2o1)N1CCN(c2ccccc2)CC1,1,1.1688,14.7498,0.2073,0,1,467.59,3.8,0,5,4,74.07
CN(C)c1ccc(C(CC(=O)N2CCN(C(=O)c3ccc(OCC4CC4)cc3)CC2)n2ccnc2)cc1,O=C(CC(c1ccccc1)n1ccnc1)N1CCN(C(=O)c2ccc(OCC3CC3)cc2)CC1,1,1.1688,14.7498,0.1792,0,0,501.63,3.7,0,5,9,70.91
Cc1ccccc1CN1CCN(c2c([N+](=O)[O-])cc3c4c2N(CCC4)C(=O)CO3)CC1,O=C1COc2ccc(N3CCN(Cc4ccccc4)CC3)c3c2CCCN13,1,1.1688,14.7498,0.2115,0,1,422.49,2.9,0,6,4,79.16
Cc1ccccc1C(c1cccnc1)N1CCC(F)(F)C(=CC(=O)O)c2c1cnc(C1CC1)c2F,C=C1CCCN(C(c2ccccc2)c2cccnc2)c2cnc(C3CC3)cc21,1,1.1688,14.7498,0.18,0,0,479.5,5.9,1,4,5,66.32
CCCCn1c(N)c(N(CCC)C(=O)c2cc(OCC)ccc2OC)c(=O)[nH]c1=O,O=C(Nc1c[nH]c(=O)[nH]c1=O)c1ccccc1,1,1.169,14.7555,0.1635,0,1,418.49,2.38,2,6,10,119.65
O=C(N=c1[nH]cccc1OCc1ccccc1)Nc1cc(Cl)cc(Cl)c1,O=C(N=c1[nH]cccc1OCc1ccccc1)Nc1ccccc1,1,1.1694,14.7695,0.2,0,0,388.25,5.03,2,2,4,66.48
FC(F)(F)c1cc[nH]c(=Nc2cccc(Cc3ccc(S)cc3)c2)n1,c1ccc(Cc2cccc(N=c3nccc[nH]3)c2)cc1,1,1.1694,14.7711,0.1042,0,1,361.39,4.54,2,3,3,41.04
CC(=O)N(CC1CCCCC1)c1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,O=c1[nH]c(Cc2ccccc2)cc2c(NCC3CCCCC3)cccc12,1,1.1697,14.7798,0.1771,0,0,388.51,5.05,1,2,5,53.17
CC(=O)NCc1cc2n(n1)CC(C(=O)N1Cc3ccccc3CCc3cc(Cl)ccc31)NC2,O=C(C1Cn2nccc2CN1)N1Cc2ccccc2CCc2ccccc21,1,1.1701,14.7943,0.1682,0,1,463.97,2.98,2,4,3,79.26
COc1cc(Cn2c(=O)c(C(=O)N=c3cc(Cl)cc[nH]3)cc3ccc(N)cc32)ccc1OCCCC(=O)O,O=C(N=c1cccc[nH]1)c1cc2ccccc2n(Cc2ccccc2)c1=O,1,1.171,14.8257,0.1579,0,0,536.97,3.61,3,6,9,149.0
[O-][n+]1c2ccccc2[n+]([O-])c2cc(OC(F)(F)F)ccc21,c1ccc2[nH+]c3ccccc3[nH+]c2c1,1,1.1715,14.8439,0.1111,0,1,296.2,2.16,0,3,1,63.11
Cc1ccc(-c2ccc(C(=O)N3CCc4ncn(C)c4C3)o2)cc1,O=C(c1ccc(-c2ccccc2)o1)N1CCc2nc[nH]c2C1,1,1.1721,14.8624,0.1667,0,1,321.38,3.19,0,3,2,51.27
COC(=O)c1cccc(NC(=O)c2csc3cc(Oc4cc[nH]c(=Nc5ccc(Br)cc5)n4)ccc23)c1,O=C(Nc1ccccc1)c1csc2cc(Oc3cc[nH]c(=Nc4ccccc4)n3)ccc12,1,1.1725,14.8779,0.14,0,0,575.44,6.45,2,7,6,105.67
CCOc1ccc(C2C(c3ccccc3)C3CCCC34C(=N)N(c3ccc(Br)cc3)C(=O)N24)cc1,N=C1N(c2ccccc2)C(=O)N2C(c3ccccc3)C(c3ccccc3)C3CCCC132,1,1.1729,14.891,0.1809,0,0,530.47,7.14,1,3,5,56.63
O=C(NCC1CCN(Cc2ccc(F)cc2Cl)C1)c1ccc2cn(CCN3CCC(c4ccccc4)CC3)c(O)c2c1,O=C(NCC1CCN(Cc2ccccc2)C1)c1ccc2cn(CCN3CCC(c4ccccc4)CC3)cc2c1,1,1.173,14.894,0.1356,0,0,589.16,6.27,2,4,9,60.74
OC(COc1ccccc1)CN1CCC(COc2nc(-c3ccccc3Cl)nc3ccccc23)CC1,c1ccc(OCCCN2CCC(COc3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,1,1.1735,14.9117,0.1354,0,0,504.03,5.48,1,6,9,67.71
N=c1[nH]c(=NCc2ccc(-c3ccccc3)cc2)c2c(cnn2CC(O)c2ccccc2)[nH]1,N=c1[nH]c(=NCc2ccc(-c3ccccc3)cc2)c2c(cnn2CCc2ccccc2)[nH]1,1,1.1736,14.9142,0.1414,0,1,436.52,3.67,4,4,6,105.84
Cc1ccc(C)c(CONCC2NC(c3ccc(C(F)(F)F)cc3)c3c2c(O)n(Cc2ccccc2)c3O)c1,c1ccc(CONCC2NC(c3ccccc3)c3cn(Cc4ccccc4)cc32)cc1,1,1.1745,14.9435,0.1574,0,0,537.58,6.04,4,5,8,78.68
C=CCC12C(=O)CCC1C1(C(=O)N3CC4CN(C(C)=O)CC43)CN(C(=O)c3ncccc3C(F)(F)F)CC21,O=C1CCC2C1C1CN(C(=O)c3ccccn3)CC21C(=O)N1CC2CNCC21,1,1.1748,14.9553,0.177,0,0,530.55,2.4,0,5,4,90.89
COCCC(=O)N1CCC(c2nc3cc(C)ccc3[nH]2)CC1,c1ccc2[nH]c(C3CCNCC3)nc2c1,1,1.1749,14.9599,0.2222,0,1,301.39,2.61,1,3,4,58.22
Cc1cc(C2CCCCC2)[nH]c(=NCC(=O)NCCN2CCCC2)n1,O=C(CN=c1nccc(C2CCCCC2)[nH]1)NCCN1CCCC1,1,1.1749,14.9599,0.1474,0,1,345.49,1.88,2,4,6,73.38
CCCCN=c1[nH]c(N2CCN(CC)CC2)nc(=NCc2ccccc2)[nH]1,N=c1[nH]c(N2CCNCC2)nc(=NCc2ccccc2)[nH]1,1,1.1749,14.9599,0.1828,0,1,369.52,1.68,2,5,7,75.67
O=C(CN=c1cc[nH]c2ccccc12)NC1CN(C2CCC(CO)CC2)C1,O=C(CN=c1cc[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,1,1.1749,14.9599,0.1827,0,1,368.48,1.42,3,4,5,80.72
N#Cc1ccc(C#N)c(COc2ccc(-c3nc4c5ccccc5c(N5CCCCC5)cc4n3C3CC3)cc2)c1,c1ccc(COc2ccc(-c3nc4c5ccccc5c(N5CCCCC5)cc4n3C3CC3)cc2)cc1,1,1.1752,14.9687,0.1717,0,0,523.64,7.5,0,5,6,77.87
O=C(OC1C2CCC1CC2)C1(C2=CC=CC2)CCCCCC1,O=C(OC1C2CCC1CC2)C1(C2=CC=CC2)CCCCCC1,1,1.1753,14.9719,0.1463,0,1,300.44,4.95,0,2,3,26.3
C#CCN(CC#C)C1Cc2ccccc2Oc2ncccc21,c1ccc2c(c1)CCc1cccnc1O2,1,1.1761,14.9992,0.1067,0,1,288.35,3.04,0,3,3,25.36
Cc1cccc(C(=O)OC2CCCC2)c1-n1c(O)c2c(c1O)CCC=C2,O=C(OC1CCCC1)c1ccccc1-n1cc2c(c1)CCC=C2,1,1.1763,15.0057,0.1463,0,1,353.42,4.26,2,4,3,71.69
CC(C)=CCOCCCCCCc1ccccc1,c1ccccc1,1,1.1763,15.0066,0.2237,0,1,246.39,4.77,0,1,9,9.23
C1CCC(N=C(NC2CCCCC2)N2CCCCCC2)CC1,C1CCC(N=C(NC2CCCCC2)N2CCCCCC2)CC1,1,1.1763,15.0066,0.0759,0,1,305.51,4.47,1,1,2,27.63
CC#Cc1cc(-c2nc3cccc(C(F)(F)F)c3cc2CN(Cc2ccnn2C)c2ccc(CN3CC(C)OC(C)C3)cc2)ccc1F,c1ccc(-c2nc3ccccc3cc2CN(Cc2ccn[nH]2)c2ccc(CN3CCOCC3)cc2)cc1,1,1.1765,15.0126,0.1452,0,0,655.74,7.98,0,5,8,46.42
CCOc1ccc(NC(=O)CN(C)C(=O)C2COc3ccccc3C2)cc1OCC,O=C(CNC(=O)C1COc2ccccc2C1)Nc1ccccc1,1,1.1775,15.0473,0.1471,0,1,412.49,3.13,1,5,8,77.1
CCOC(=O)CC(Cc1ccc(OC(F)(F)F)c(F)c1)(C(N)=O)c1ccccc1,c1ccc(CCc2ccccc2)cc1,1,1.178,15.0645,0.1591,0,1,413.37,3.64,1,4,8,78.62
O=C(NCC1CC(NCc2cccc(C(F)(F)F)c2)CO1)c1ccc(Cl)cc1,O=C(NCC1CC(NCc2ccccc2)CO1)c1ccccc1,1,1.178,15.0645,0.1485,0,1,412.84,4.04,2,3,6,50.36
CCCCCN(CCCCC)C(=O)c1ccc(N2CCC34CCCC(C3)C4C2)cc1,c1ccc(N2CCC34CCCC(C3)C4C2)cc1,1,1.1783,15.0764,0.25,0,0,410.65,6.53,0,2,10,23.55
CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(c3ccccc3)CC2)CC1,O=S(=O)(CC1CCC(Nc2ncnc3[nH]ccc23)CC1)N1CCC(c2ccccc2)CC1,1,1.1784,15.0796,0.1333,0,1,467.64,4.16,1,5,6,82.19
OC(CN1CCC(N2CCC2)CC1)Cn1cc(-c2cccc(-c3cccnc3)n2)c2ncncc21,c1cncc(-c2cccc(-c3cn(CCCN4CCC(N5CCC5)CC4)c4cncnc34)n2)c1,1,1.1784,15.0796,0.1287,0,1,469.59,3.09,1,7,7,83.2
Cc1ccc(CNC(=O)C2CCCN(c3nnc(C)c4c(C)n(-c5ccc(Cl)cc5)nc34)C2)cc1,O=C(NCc1ccccc1)C1CCCN(c2nncc3cn(-c4ccccc4)nc23)C1,1,1.1784,15.0796,0.1682,0,1,489.02,4.93,1,5,5,75.94
CCCC(=O)N1CCC(n2nc(C3CCCCC3)c(Cc3ccccc3-c3ccccc3)c2CC)CC1,c1ccc(-c2ccccc2Cc2cn(C3CCNCC3)nc2C2CCCCC2)cc1,1,1.1784,15.0796,0.215,0,0,497.73,7.71,0,2,8,38.13
O=S(=O)(NC1CCC(N2CCC(=C(c3ccc(F)cc3)c3ccc(Br)cc3)CC2)CC1)c1cccc(Br)c1,O=S(=O)(NC1CCC(N2CCC(=C(c3ccccc3)c3ccccc3)CC2)CC1)c1ccccc1,1,1.1784,15.0796,0.1667,0,0,662.46,7.54,1,3,6,49.41
O=C(N=c1[nH]ccs1)C1CCCN1C(=O)NC1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,O=C(N=c1[nH]ccs1)C1CCCN1C(=O)NC1CCN(C(c2ccccc2)c2ccccc2)CC1,1,1.1784,15.0796,0.1481,0,0,524.09,4.58,2,4,5,80.8
NC(=O)c1cccc2[nH]c(-c3cccc(OC4CCN(C5CCc6ccccc65)CC4)c3)cc12,c1cc(OC2CCN(C3CCc4ccccc43)CC2)cc(-c2cc3ccccc3[nH]2)c1,1,1.1784,15.08,0.1524,0,0,451.57,5.46,2,3,5,71.35
CC(CNC(=O)c1cc2ccccc2o1)c1ccccc1,O=C(NCCc1ccccc1)c1cc2ccccc2o1,1,1.1784,15.0803,0.1494,0,1,279.34,3.97,1,2,4,42.24
CC(=O)NC1CCC2(C=C(c3cccc(C(=O)O)c3)c3ccccc3O2)C1,C1=C(c2ccccc2)c2ccccc2OC12CCCC2,1,1.1784,15.0803,0.1538,0,1,363.41,3.64,2,3,3,75.63
Cc1ccc2c(c1)C(N1CNC(=O)N1)c1ccccc1CC2,O=C1NCN(C2c3ccccc3CCc3ccccc32)N1,1,1.1784,15.0803,0.125,0,1,293.37,2.67,2,2,1,44.37
O=C1CC2c3ccccc3C(=O)C2c2ccccc21,O=C1CC2c3ccccc3C(=O)C2c2ccccc21,1,1.1784,15.0803,0.1127,0,1,248.28,3.34,0,2,0,34.14
CC=CC(=O)Nc1ccc2nc[nH]c(=Nc3cccc(C(C)C)c3)c2c1,c1ccc(N=c2[nH]cnc3ccccc23)cc1,1,1.1784,15.0803,0.1379,0,1,346.43,4.43,2,3,4,70.14
CCOC(=O)c1cc2ccc(CN3CCC(Cc4ccccc4)C3=O)cc2[nH]1,O=C1C(Cc2ccccc2)CCN1Cc1ccc2cc[nH]c2c1,1,1.1784,15.0803,0.2188,0,1,376.46,3.94,1,3,6,62.4
O=C(c1ccccc1)N(Cc1cccnc1)c1nc2ccccc2s1,O=C(c1ccccc1)N(Cc1cccnc1)c1nc2ccccc2s1,1,1.1785,15.0832,0.1778,0,1,345.43,4.54,0,4,4,46.09
Cc1ccc(C)c(N2C(=O)C(=Cc3cn(C)c4ccccc34)C(=O)NC2=S)c1,O=C1NC(=S)N(c2ccccc2)C(=O)C1=Cc1c[nH]c2ccccc12,1,1.1785,15.0832,0.122,0,1,389.48,3.63,1,3,2,54.34
COc1cccc(C=Cc2ccc(NC(=O)C=Cc3ccc(OCCN(C)C)c(OC)c3)cc2)c1,O=C(C=Cc1ccccc1)Nc1ccc(C=Cc2ccccc2)cc1,1,1.1788,15.0931,0.1154,0,0,472.59,5.47,1,5,11,60.03
N=c1ccc2ccc(N3CC4CC(n5ccnc5)C4C3)nc2[nH]1,N=c1ccc2ccc(N3CC4CC(n5ccnc5)C4C3)nc2[nH]1,1,1.1789,15.0972,0.15,0,1,306.37,1.94,2,4,2,73.59
O=C(c1cccc(Cl)c1)N1CC2CN(c3ncc(C(O)=NO)cn3)CC2C1,O=C(c1ccccc1)N1CC2CN(c3ncccn3)CC2C1,1,1.179,15.1014,0.2289,0,1,387.83,2.03,2,6,3,102.15
CCCCCOc1cccc(OCCCCCCCC(=O)NC(C)CC(=O)O)c1,c1ccccc1,1,1.1794,15.1148,0.2024,0,0,407.55,4.95,2,4,17,84.86
CC(C)c1ccccc1CNC(=O)Nc1cccc2[nH]c(C3CCCCC3)cc12,O=C(NCc1ccccc1)Nc1cccc2[nH]c(C3CCCCC3)cc12,1,1.1795,15.1172,0.1792,0,0,389.54,6.66,3,1,5,56.92
O=C1CC(c2ccco2)Cc2[nH]c(=O)c(C(=O)Nc3cccc(F)c3)cc21,O=C1CC(c2ccco2)Cc2[nH]c(=O)c(C(=O)Nc3ccccc3)cc21,1,1.1795,15.1172,0.1413,0,1,366.35,3.27,2,4,3,92.17
Cc1ccccc1N(C)c1cc[n+](Cc2ccc(C[n+]3ccc(C(N)=O)cc3)cc2)cc1,c1ccc(Nc2cc[n+](Cc3ccc(C[n+]4ccccc4)cc3)cc2)cc1,1,1.1796,15.1201,0.1196,0,1,424.55,3.53,1,2,7,54.09
CN(C)CCn1cc(NC(=O)c2cc(Cl)ccc2OCCCNc2ccccc2)cn1,O=C(Nc1cn[nH]c1)c1ccccc1OCCCNc1ccccc1,1,1.1797,15.1236,0.198,0,0,441.96,4.23,2,5,11,71.42
COc1cc2c(cc1OC)CC(C(=O)OC1C(O)c3c(ccc(C(=O)C=Cc4ccc([N+](=O)[O-])cc4)c3O)OC1(C)C)=CC2,O=C(OC1COc2ccc(C(=O)C=Cc3ccccc3)cc2C1)C1=CCc2ccccc2C1,1,1.1799,15.1309,0.1441,0,0,601.61,5.06,2,10,8,154.66
O=C(CC(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCC(O)(Cn2ccnc2)CC1,O=C(CC(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCC(Cn2ccnc2)CC1,1,1.1808,15.1649,0.2308,0,1,465.6,4.66,1,3,7,58.36
COc1ccc2[nH]cc(C(CCN3CC4CCCCC4CC3C)c3cc(OC)c(OC)c(OC)c3)c2c1,c1ccc(C(CCN2CCC3CCCCC3C2)c2c[nH]c3ccccc23)cc1,1,1.181,15.1694,0.1293,0,0,506.69,6.62,1,5,9,55.95
CCCCCCCCC#CCOCC1CO1,C1CO1,1,1.1811,15.1729,0.1899,0,1,224.34,3.16,0,2,9,21.76
CCCCCCC1(C)OOC12CCCC2,C1CCC2(C1)COO2,1,1.1811,15.1729,0.1831,0,1,212.33,3.99,0,2,5,18.46
COc1ccc(-c2nc(=O)n(-c3ccc([N+](=O)[O-])cc3)c3c2CCCC3)cc1,O=c1nc(-c2ccccc2)c2c(n1-c1ccccc1)CCCC2,1,1.1811,15.1751,0.2,0,1,377.4,3.7,0,5,4,87.26
Cc1noc(C)c1C(=O)N1CCC2(CC1)CC(=O)c1ccc(Br)cc1O2,O=C1CC2(CCN(C(=O)c3cnoc3)CC2)Oc2ccccc21,1,1.1817,15.1958,0.2152,0,1,419.27,3.69,0,5,1,72.64
COC(=O)C(C)(C)CCCOc1ccc(C#Cc2ccccc2)cc1,C(#Cc1ccccc1)c1ccccc1,1,1.1819,15.2014,0.2714,0,1,336.43,4.44,0,3,6,35.53
O=C(CCN1CC(Cc2ccccc2)N(CCC2CCCCC2)C1=S)Nc1ccc2ccccc2c1,O=C(CCN1CC(Cc2ccccc2)N(CCC2CCCCC2)C1=S)Nc1ccc2ccccc2c1,1,1.1829,15.2371,0.1782,0,0,499.72,6.65,1,2,9,35.58
Oc1c(-c2ccccc2)[nH]c2ccccc2c1=NC(c1ccccc1)C1(O)CC1,c1ccc(-c2cc(=NC(c3ccccc3)C3CC3)c3ccccc3[nH]2)cc1,1,1.183,15.2389,0.1714,0,1,382.46,4.71,3,3,4,68.61
CCc1cc(C(=O)NCc2ccc3c(c2)OCO3)c(NC(=O)c2ccco2)s1,O=C(Nc1sccc1C(=O)NCc1ccc2c(c1)OCO2)c1ccco1,1,1.1837,15.2657,0.2188,0,1,398.44,3.81,2,6,6,89.8
OC(COc1ccc(OCc2ccccc2)cc1)Cn1ccc2ccccc21,c1ccc(COc2ccc(OCCCn3ccc4ccccc43)cc2)cc1,1,1.1841,15.2806,0.1333,0,1,373.45,4.66,1,3,8,43.62
O=C1CC(C(=O)NC2CC2)(c2ccccc2)CCN1CCC12CC3CC(CC(C3)C1)C2,O=C1CC(C(=O)NC2CC2)(c2ccccc2)CCN1CCC12CC3CC(CC(C3)C1)C2,1,1.1842,15.2815,0.1649,0,1,420.6,4.43,1,2,6,49.41
Fc1ccc(CN(Cc2ccccc2)CC2CCCN(Cc3ccc4nonc4c3)C2)cc1F,c1ccc(CN(Cc2ccccc2)CC2CCCN(Cc3ccc4nonc4c3)C2)cc1,1,1.1845,15.2926,0.18,0,0,462.54,5.42,0,5,8,45.4
COc1ccc(CNC(=O)C(Nc2ccccc2)c2ccc(C(F)(F)F)cc2)cc1,O=C(NCc1ccccc1)C(Nc1ccccc1)c1ccccc1,1,1.1853,15.3201,0.1474,0,0,414.43,5.18,2,3,7,50.36
COc1ccc(NC(=O)Nc2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)cc1,O=C(Nc1ccccc1)Nc1ccccc1C(=O)Nc1ccccc1,1,1.1853,15.3201,0.1379,0,0,429.4,5.61,3,3,5,79.46
CC(C)(NS(=O)(=O)c1ccccc1C(F)(F)F)C(=O)NCC1CC(c2ccccc2)=NO1,O=C(CNS(=O)(=O)c1ccccc1)NCC1CC(c2ccccc2)=NO1,1,1.1853,15.3201,0.1856,0,1,469.49,3.07,2,5,7,96.86
CCC(C)CNC(=O)c1ccc(-c2cc(NC(=O)Cc3cccc(C#N)c3)cc(Oc3ccc(C(F)(F)F)nn3)c2)cc1,O=C(Cc1ccccc1)Nc1cc(Oc2cccnn2)cc(-c2ccccc2)c1,1,1.1853,15.3229,0.1455,0,0,587.6,6.78,2,6,10,117.0
OC1(OCC2CCCCC2)CN2CCC1CC2,C1CCC(COC2CN3CCC2CC3)CC1,1,1.1855,15.3275,0.1139,0,1,239.36,2.0,1,3,3,32.7
CC12CN3CC(C)(CN(C1)C3c1ccc(Br)cc1)C2=O,O=C1C2CN3CC1CN(C2)C3c1ccccc1,1,1.1855,15.3275,0.1746,0,1,335.25,2.67,0,3,1,23.55
CCCCCCC#Cc1cncc(N2CC3CCC2CN3C)c1,c1cncc(N2CC3CCC2CN3)c1,1,1.1855,15.3275,0.4324,0,1,311.47,3.69,0,3,5,19.37
C=CCCCc1cc2ccccc2cc1N=c1cc(C)[nH]c2ccccc12,c1ccc2cc(N=c3cc[nH]c4ccccc34)ccc2c1,1,1.1858,15.3384,0.17,0,0,352.48,6.37,1,1,5,28.15
Cc1cc2[nH]c(=O)n(C3CCN(C(=O)C4CCCc5n[nH]cc54)CC3)c2cc1C,O=C(C1CCCc2n[nH]cc21)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,1.1861,15.3484,0.1771,0,1,393.49,2.95,2,3,2,86.78
Oc1cc(C(O)N=c2[nH]c3ccc(SC(F)F)cc3s2)cn1-c1ccccc1,c1ccc(-n2ccc(CN=c3[nH]c4ccccc4s3)c2)cc1,1,1.1862,15.3519,0.1341,0,1,419.48,4.63,3,5,5,73.54
CCCCN(c1cc[n+](Cc2cccc(C[n+]3ccc(N4CCCC4)cc3)c2)cc1)C(C)C,c1cc[n+](Cc2cccc(C[n+]3ccc(N4CCCC4)cc3)c2)cc1,1,1.1863,15.3578,0.1683,0,1,444.67,4.97,0,2,10,14.24
CN1CC(O)CN(C(=O)c2ccc3c(c2)ncn3Cc2ccc(F)cc2)C1,O=C(c1ccc2c(c1)ncn2Cc1ccccc1)N1CCCNC1,1,1.1866,15.3677,0.1977,0,1,368.41,1.93,1,4,3,61.6
c1ccc2oc(=Nc3ccc(C4CCNCC4)cc3)[nH]c2c1,c1ccc2oc(=Nc3ccc(C4CCNCC4)cc3)[nH]c2c1,1,1.1872,15.3893,0.1286,0,1,293.37,3.46,2,3,2,53.32
COc1ccccc1C=NN1C(=O)c2ccccc2NC1c1ccco1,O=C1c2ccccc2NC(c2ccco2)N1N=Cc1ccccc1,1,1.1872,15.3893,0.1059,0,1,347.37,3.89,1,5,4,67.07
CC(=O)OC1=C(c2ccccc2)Oc2ccccc2-n2cccc21,C1=C(c2ccccc2)Oc2ccccc2-n2cccc21,1,1.1872,15.3893,0.15,0,1,317.34,4.26,0,3,2,40.46
c1ccc2cc(OCCCCCCCN3CCN(C4CCCCC4)CC3)ccc2c1,c1ccc2cc(OCCCCCCCN3CCN(C4CCCCC4)CC3)ccc2c1,1,1.1874,15.395,0.1556,0,0,408.63,6.12,0,3,10,15.71
O=c1[nH]cc(NC(c2ccccc2)c2ccccc2)c(=O)[nH]1,O=c1[nH]cc(NC(c2ccccc2)c2ccccc2)c(=O)[nH]1,1,1.1879,15.4124,0.127,0,1,293.33,2.26,3,3,4,77.75
COc1ccc(CC(=O)Nc2ccc(OCCCF)c(-c3ccnc4c(NC(=O)c5cc(OC)c(OC)c(OC)c5)cccc34)c2)cc1,O=C(Cc1ccccc1)Nc1cccc(-c2ccnc3c(NC(=O)c4ccccc4)cccc23)c1,1,1.188,15.4168,0.1271,0,0,653.71,7.11,2,8,14,117.24
COc1ccc2c(c1)C(Oc1c(OC)cccc1OC)C(c1cc(OC)c(OC)c(OC)c1)C(OC(=O)C=Cc1cc(OC)c(OC)c(OC)c1)C2,O=C(C=Cc1ccccc1)OC1Cc2ccccc2C(Oc2ccccc2)C1c1ccccc1,1,1.188,15.4168,0.1444,0,0,716.78,6.85,0,12,15,118.6
COc1ccc(C23OC2CN2C4CCCC(C)(C)C4C(=O)CC23C)cc1,O=C1CC2N(CC3OC32c2ccccc2)C2CCCCC12,1,1.1881,15.4206,0.1212,0,1,355.48,3.53,0,4,2,42.07
COc1ccc(NC(=O)CSCC(=O)NCc2ccc3c(c2)OCO3)cc1,O=C(CSCC(=O)Nc1ccccc1)NCc1ccc2c(c1)OCO2,1,1.1883,15.4263,0.2043,0,1,388.45,2.41,2,6,8,85.89
Fc1ccc(CN2CCC(N=c3[nH]c4ccccc4o3)CC2)cc1F,c1ccc(CN2CCC(N=c3[nH]c4ccccc4o3)CC2)cc1,1,1.1883,15.427,0.1596,0,1,343.38,3.6,1,3,3,44.53
CC1(C)CN(C(=O)c2cnc3ccccc3n2)CC1Oc1cccc(F)c1,O=C(c1cnc2ccccc2n1)N1CCC(Oc2ccccc2)C1,1,1.1883,15.427,0.2262,0,1,365.41,3.7,0,4,3,55.32
Cc1nc2ccccc2[n+]([O-])c1Nc1ccc(F)c(C#Cc2ccccc2)n1,C(#Cc1cccc(Nc2cnc3ccccc3[nH+]2)n1)c1ccccc1,1,1.1883,15.427,0.1928,0,1,370.39,3.85,1,4,2,64.75
Cc1cc(=N)c2cc(NC(=O)c3cnn(-c4ccccc4)c3C)ccc2[nH]1,N=c1cc[nH]c2ccc(NC(=O)c3cnn(-c4ccccc4)c3)cc12,1,1.1883,15.4278,0.1839,0,1,357.42,3.7,3,3,3,86.56
CCCn1nnc2ccc(NC(=O)CCc3ccc(N4CCCC4=O)cc3)cc21,O=C(CCc1ccc(N2CCCC2=O)cc1)Nc1ccc2nn[nH]c2c1,1,1.1883,15.4278,0.1727,0,1,391.48,3.54,1,4,7,80.12
Cc1ccc(NC(=O)Nc2ccc3nccc(N4CCCCC4)c3c2)c(C)c1,O=C(Nc1ccccc1)Nc1ccc2nccc(N3CCCCC3)c2c1,1,1.1883,15.4278,0.1609,0,0,374.49,5.49,2,3,3,57.26
CC(C)(C)Cc1nc(-c2cccc(N3CCN(C(=O)c4ccc(O)cc4)CCC3=O)c2)no1,O=C(c1ccccc1)N1CCC(=O)N(c2cccc(-c3ncon3)c2)CC1,1,1.1894,15.4673,0.2093,0,1,448.52,3.91,1,6,4,99.77
O=C1CC(NC2CCCCC2)C(=O)N1CCCCC1CCCN1c1ccc(CN2CCSC3(C2)c2cc(Cl)c(Cl)cc23)cc1,O=C1CC(NC2CCCCC2)C(=O)N1CCCCC1CCCN1c1ccc(CN2CCSC3(C2)c2ccccc23)cc1,1,1.1895,15.4696,0.1565,0,0,655.74,6.99,1,6,10,55.89
COc1ccc(Cl)cc1-c1cc(C(=O)OCC(=O)N2CC(=O)Nc3ccccc32)[nH]n1,O=C1CN(C(=O)COC(=O)c2cc(-c3ccccc3)n[nH]2)c2ccccc2N1,1,1.191,15.5237,0.1649,0,1,440.84,2.88,2,6,5,113.62
