rank,canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal,pred_pIC50_uncertainty,source_file,source_family,source_mode,Input_SMILES,Tanimoto,clogp_score_individual,solubility_score_individual,microsome_stability_score,hepatocyte_stability_score,half_life_stability_score,metabolic_stability_ensemble_score,qikprop_star_count,qikprop_clogp,qikprop_logS,qikprop_metab_sites,qikprop_human_oral_absorption_class,qikprop_percent_human_oral_absorption,qikprop_caco2,qikprop_status,clogp_score_qikprop,solubility_score_qikprop,clogp_ensemble_value,solubility_ensemble_value,clogp_ensemble_score,solubility_ensemble_score,clogp_uncertainty,solubility_uncertainty,metstab_uncertainty,adme_ensemble_uncertainty,adme_individual_score,adme_ensemble_score,passes_metabolic_stability,passes_adme_individual,passes_adme_ensemble,triage_score,murcko_scaffold,scaffold_bucket
126,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccncc3)C2)C1,1,10.43,0.765532050317167,5.82816784261886,5.234467949682833,2.1628,-3.771963736853664,0.000169058208763,Soluble,31.932388,38.95459,-3.3336124,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4193548387096774,0.9302399999999998,1.0,0.7719115142857143,0.7565338125,0.0,0.7687864967268292,,,,,,,,not_run,0.0,1.0,2.1628,-5.022675868426832,0.4651199999999999,0.85791325,0.4651199999999999,0.24610147008233724,0.14759300913883416,0.2862714930737238,0.8830985986907316,0.6847849111907317,0,0,0,0.7860844071884484,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccncc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccncc3)C2)C1
127,O=C(O)N1CC2(C1)CN(c1cncc(C#Cc3ccccc3)c1)C2,1,10.46,0.92244038304967,8.364507656839113,5.07755961695033,2.2814000000000005,-3.752753647054308,0.0001767039887387,Soluble,-0.5012592,14.632062,11.054862,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6666666666666666,0.9748799999999995,1.0,1.0,0.9085496125,0.138185775,0.809814930661821,,,,,,,,not_run,0.0,1.0,2.2814000000000005,-4.934940823527155,0.48743999999999976,0.8676794999999999,0.48743999999999976,0.22918582888291775,0.15499255128204253,0.29053946005498665,0.9151339722647281,0.7114498472647283,0,0,0,0.7855066480952773,C(#Cc1cncc(N2CC3(CNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CC3(CNC3)C2)c1)c1ccccc1
128,C(#Cc1cncc(N2CCNCC3(CCNCC3)C2)c1)c1ccccc1,1,9.41,1.0151292611538292,10.354503068715614,4.984870738846171,2.2608,-3.9004098659942,0.0001257737859729,Soluble,-24.636465,-1.2689927,42.15844,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7228915662650602,0.9913599999999999,1.0,1.0,1.0,0.5269805,0.8384831704250726,,,,,,,,not_run,0.0,1.0,2.2607999999999997,-5.1905079329971,0.49568,0.844962125,0.49568000000000006,0.26853347659751264,0.14809975402101752,0.30410441020617673,0.9323692681700291,0.7201217994200291,1,1,1,0.784067739926739,C(#Cc1cncc(N2CCNCC3(CCNCC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCNCC3(CCNCC3)C2)c1)c1ccccc1
129,O=C1CCNCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2,1,9.54,1.0202800084664403,10.47803894877492,4.97971999153356,2.2402999999999995,-3.793476260473796,0.000160888032055,Soluble,-11.54218,16.437508,43.833134,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7160493827160493,0.9922399999999996,1.0,1.0,0.897265575,0.5479141750000001,0.8397123926815776,,,,,,,,not_run,0.0,1.0,2.2402999999999995,-5.0334896302368985,0.4961199999999998,0.8579060624999999,0.4961199999999998,0.24611391919751666,0.14698467289487788,0.29640619736413143,0.9331689570726309,0.724003472697631,1,1,1,0.7838850264860087,O=C1CCNCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2,O=C1CCNCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2
130,C#Cc1cncc(N2CCC3(CCN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,9.65,0.4425346572635823,2.770350107878708,5.557465342736418,2.4424,-4.48554105152792,3.269331421373675e-05,Moderately Soluble,56.779804,55.70099,5.326178,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.6695652173913044,0.8460799999999999,0.87861473711802,0.5944299714285715,0.6518688125000001,0.06657722499999996,0.7400815274809011,,,,,,,,not_run,0.0,1.0,2.4424,-5.889920525763962,0.42303999999999997,0.7637599342795047,0.42303999999999997,0.342699827860853,0.19349664174558998,0.3197454898688143,0.8118142952718653,0.6350365945622366,0,0,0,0.7838032746630474,O=C(c1ccc2c(c1)OCO2)N1CCC2(CCN(c3cccnc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CCC2(CCN(c3cccnc3)C2)C1
131,C(#Cc1cncc(N2COCC3(CCNC3)C2)c1)c1ccccc1,1,10.03,1.0202800084664403,10.47803894877492,4.97971999153356,2.2552000000000003,-3.7336128004330256,0.0001846661094536,Soluble,-12.238595,17.816956,44.60882,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7341772151898734,0.9958399999999997,1.0,1.0,0.888644025,0.55761025,0.8333390387445871,,,,,,,,not_run,0.0,1.0,2.2552000000000003,-4.947349400216513,0.49791999999999986,0.8649321249999999,0.49791999999999986,0.2339444219703622,0.14343980945403947,0.2917680771414672,0.9318796154978348,0.7238406467478348,1,1,1,0.7830469544623911,C(#Cc1cncc(N2COCC3(CCNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2COCC3(CCNC3)C2)c1)c1ccccc1
132,Nc1cc(C#Cc2cncc(N3CCC4(CN(C(=O)c5cc([N+](=O)[O-])cc([N+](=O)[O-])c5)C4)C3)c2)ccn1,1,9.66,0.1749625732920719,1.4961067187849777,5.825037426707928,2.6275000000000004,-5.184645018811663,6.536646230742145e-06,Moderately Soluble,26.036505,6.0530705,68.5216,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7758620689655172,0.6979999999999997,0.7038387452970842,0.8140249642857142,0.962168309375,0.8565200000000001,0.8346522448429792,,,,,,,,not_run,0.0,1.0,2.6275000000000004,-6.669362009405833,0.34899999999999987,0.6759596863242711,0.34899999999999987,0.4085654749360701,0.21837493938009667,0.3253134714387222,0.7541205842614627,0.6250008195182595,1,1,0,0.7827965606732845,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccncc4)c3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cncc(C#Cc4ccncc4)c3)C2)C1
133,COc1nc(C)ncc1N1CCC2(CN(C(=O)c3cc(C)cc(C#N)c3)C2)C1,1,11.0,0.7139220399891827,5.175139249156542,5.286077960010817,2.32622,-4.132806951070645,7.365344228245297e-05,Moderately Soluble,53.34804,52.319317,-10.0075445,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3458646616541353,0.9390239999999999,0.9667982622323388,0.6189425714285715,0.67300426875,0.0,0.7418826457678669,,,,,,,,not_run,0.0,1.0,2.32622,-5.447276975535324,0.46951199999999993,0.8190903780580845,0.46951199999999993,0.2944877314493291,0.17302215168465732,0.31234062771132876,0.8671110238652313,0.6658548528216679,0,0,0,0.7827315808910069,O=C(c1ccccc1)N1CC2(CCN(c3cncnc3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cncnc3)C2)C1
134,COc1cncc(N2CCC3(CC2)CN(C(=O)c2ccc(C#N)nc2)C3)c1,1,9.77,0.7139220399891827,5.175139249156542,5.286077960010817,2.09948,-3.878632685082938,0.0001322413624202,Soluble,45.349476,44.326363,-1.0654005,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.3484848484848485,0.8795839999999998,1.0,0.6760751714285714,0.72296023125,0.0,0.7724216862802133,,,,,,,,not_run,0.0,1.0,2.09948,-5.17367434254147,0.4397919999999999,0.84570525,0.4397919999999999,0.2672463463411382,0.15550095457727436,0.28751310030613747,0.8668230745120853,0.6743221870120852,0,0,0,0.782544413811462,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)CC2)C1,O=C(c1cccnc1)N1CC2(CCN(c3cccnc3)CC2)C1
135,O=C1CNCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,8.55,1.0202800084664403,10.47803894877492,4.97971999153356,2.2403000000000004,-3.793476260473797,0.000160888032055,Soluble,-9.224904,12.045479,37.136864,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8051948051948052,0.9922400000000003,1.0,1.0,0.92471575625,0.46421080000000003,0.8344471109628275,,,,,,,,not_run,0.0,1.0,2.2403000000000004,-5.033489630236899,0.49612000000000017,0.8579060624999999,0.49612000000000017,0.24611391919751674,0.14706672862355033,0.2964335492736891,0.9310628443851312,0.721897360010131,0,0,0,0.7825160532391338,O=C1CNCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C1CNCC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
136,C1#CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,1,9.31,1.0083658203888086,10.194497422189391,4.991634179611191,2.242,-3.6006062480179577,0.0002508382440915,Soluble,10.957937,30.374043,54.053658,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.717948717948718,0.9936,1.0,0.9217290214285714,0.81016223125,0.675670725,0.8269533170560255,,,,,,,,not_run,0.0,1.0,2.242,-4.770875124008979,0.4968,0.8786784999999999,0.4968,0.2101350020504677,0.13714951859567764,0.2813615068820485,0.9285413268224103,0.7243309518224103,1,1,1,0.7825020447891169,C1#CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,C1#CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1
137,C(#Cc1cncc(N2CCC3(C2)C2CNC23)c1)c1ccccc1,1,9.55,0.9917510258882192,9.811852838525008,5.008248974111781,2.2795000000000005,-3.641752612934857,0.0002281641392757,Soluble,-1.4076668,11.383306,48.978413,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7051282051282052,0.9763999999999996,1.0,1.0,0.9288543375,0.6122301625000001,0.8330057443695641,,,,,,,,not_run,0.0,1.0,2.2795000000000005,-4.813856806467429,0.4881999999999998,0.8758774375,0.4881999999999998,0.21498658461564352,0.1402163378317589,0.2811343074824674,0.9249422977478254,0.7230416571228255,1,1,1,0.7824287702978284,C(#Cc1cncc(N2CCC3(C2)C2CNC23)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(C2)C2CNC23)c1)c1ccccc1
138,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)N1,1,10.26,0.9121208857637256,8.168096985004066,5.087879114236275,2.1332,-3.720577498334667,0.0001902928636302,Soluble,0.7909004,17.705997,37.526543,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6547619047619048,0.90656,1.0,0.9943507114285715,0.88933751875,0.46908178749999996,0.8520346888333166,,,,,,,,not_run,0.0,1.0,2.1332,-4.955470749167334,0.45328,0.8631022499999998,0.45328,0.23711385844186245,0.1467937950698423,0.2790625511705683,0.9081098755333267,0.7152374380333266,0,0,0,0.7823484630604065,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)N1,O=C1NCC2(CCN(c3cncc(C#Cc4ccccc4)c3)CC2)N1
139,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3cccc(C#CCO)c3)C2)C1,1,10.86,0.7845766593177025,6.089430236109748,5.215423340682298,2.1116,-4.0567021725788575,8.776024508775247e-05,Moderately Soluble,29.455683,34.068695,27.003922,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4724409448818897,0.8892800000000001,0.9858244568552856,0.7896022642857143,0.7870706562500001,0.337549025,0.8090660098740143,,,,,,,,not_run,0.0,1.0,2.1116,-5.45831508628943,0.44464000000000004,0.8177106142138213,0.44464000000000004,0.30760466741673437,0.15159459145323087,0.3012797529566551,0.8813305181634272,0.6836780575030611,0,0,0,0.7823376576607829,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCN(c3ccccc3)C2)C1
140,C(#Cc1cncc(N2CCC3(CNCOC3)C2)c1)c1ccccc1,1,8.07,1.0202800084664403,10.47803894877492,4.97971999153356,2.2552000000000003,-3.7336128004330256,0.0001846661094536,Soluble,-8.671044,18.723606,41.959835,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8266666666666667,0.9958399999999997,1.0,1.0,0.8829774625,0.5244979375,0.830016719213337,,,,,,,,not_run,0.0,1.0,2.2552000000000003,-4.947349400216513,0.49791999999999986,0.8649321249999999,0.49791999999999986,0.2339444219703622,0.1434782611191551,0.2917808943631724,0.9305506876853348,0.7225117189353347,1,1,1,0.7821831513842661,C(#Cc1cncc(N2CCC3(CNCOC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CNCOC3)C2)c1)c1ccccc1
141,Cn1nc(C(=O)N2CC3(CCN(c4cncc(C#Cc5ccccc5)c4)C3)C2)cc1[N+](=O)[O-],1,9.04,0.4587392178338,2.8756711329529367,5.5412607821662,2.4756,-4.710610370559371,1.9471061541651306e-05,Moderately Soluble,38.62114,34.360264,47.11161,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.6752136752136753,0.81952,0.8223474073601573,0.7241347142857143,0.78524835,0.588895125,0.8006273575555078,,,,,,,,not_run,0.0,1.0,2.4756,-6.144869185279687,0.40976,0.7318913518400392,0.40976,0.3690075481352016,0.1944237694085959,0.3243971058479325,0.8126697948622424,0.6466397809822129,1,1,0,0.7821492068591964,O=C(c1cc[nH]n1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(c1cc[nH]n1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
142,COc1ccc(NC(=O)N2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)cc1OC,1,8.92,0.7981870589649134,6.2832893386395545,5.201812941035087,2.1868,-4.306142246377794,4.941488097496049e-05,Moderately Soluble,28.216028,20.194984,18.856562,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.4318181818181818,0.9494399999999998,0.9234644384055515,0.7984569428571429,0.87378135,0.23570702500000001,0.8007199203577776,,,,,,,,not_run,0.0,1.0,2.1868,-5.758611123188898,0.4747199999999999,0.7801736096013877,0.4747199999999999,0.3380099101453411,0.16274568384389454,0.3251585313297452,0.8834580777444989,0.681483370543458,0,0,0,0.7818642468628229,O=C(Nc1ccccc1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(Nc1ccccc1)N1CC2(CCN(c3cccnc3)C2)C1
143,O=C(C1=CC([N+](=O)[O-])C=C([N+](=O)[O-])C1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,9.49,0.1157269011363343,1.305349782483714,5.884273098863666,2.656100000000001,-5.048067200354162,8.952262324182774e-06,Moderately Soluble,39.079304,10.574308,44.332314,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7,0.6751199999999994,0.7379831999114594,0.7208621142857143,0.933910575,0.5541539249999999,0.7982013565580729,,,,,,,,not_run,0.0,1.0,2.6561000000000012,-6.583381100177084,0.33755999999999964,0.6844957999778649,0.3375599999999996,0.40941458285038174,0.2180969979495618,0.3216905269333144,0.7400683426010939,0.6085504926176952,1,1,0,0.7817417661364162,O=C(C1=CCC=CC1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(C1=CCC=CC1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
144,COC(=O)c1cncc(CN2CC3(CCN(c4cncc(C#CC(C)(C)O)c4)C3)C2)c1,1,10.66,0.6976196057554537,4.984477107800574,5.302380394244547,2.0979,-4.227164851240623,5.9270030231825554e-05,Moderately Soluble,18.845118,23.959766,7.743885,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4307692307692308,0.8783200000000001,0.9432087871898442,0.8653920142857143,0.8502514624999999,0.09679856249999996,0.7959794120157422,,,,,,,,not_run,0.0,1.0,2.0979,-5.695397925620313,0.43916000000000005,0.7880752592974609,0.43916000000000005,0.3350790682716388,0.15317262096696052,0.3091372297461998,0.8616059616037579,0.6691165796306622,0,0,0,0.7813767819628408,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1
145,O=C1COCCN1c1ccc(CN2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)cn1,1,9.4,0.7110089636815764,5.140542613676119,5.288991036318423,2.3136,-4.529514637614019,2.9545093069799937e-05,Moderately Soluble,21.679115,21.077938,34.821068,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3928571428571428,0.94912,0.8676213405964952,0.8451491785714287,0.8682628875,0.43526334999999994,0.7877568798423247,,,,,,,,not_run,0.0,1.0,2.3136,-6.069603318807012,0.47456,0.7412995851491235,0.47456,0.37556216589880576,0.1610866447207439,0.3370696035398499,0.8642000870860536,0.6665236482242107,0,0,0,0.7812367869154093,O=C1COCCN1c1ccc(CN2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)cn1,O=C1COCCN1c1ccc(CN2CC3(CCN(c4cncc(C#CC5CC5)c4)C3)C2)cn1
146,CC1CN=C(c2cc(NC(=O)Oc3ccccc3C3=NCCCN3)cc(C3=NCCN3)c2)N1,1,38.28,0.7605208793261682,5.761305161897085,5.239479120673832,2.1255,-4.3996232579258985,3.984526706696789e-05,Moderately Soluble,-0.7941105,-27.039413,18.565884,0,0.0,reinvent/curriculum_learning/reinvent_cl_generated_scored.csv,reinvent,curriculum_learning,,,0.9004000000000001,0.9000941855185254,1.0,1.0,0.23207355000000002,0.8340361449009261,,,,,,,,not_run,0.0,1.0,2.1255,-5.89023612896295,0.45020000000000004,0.7637204838796311,0.45020000000000004,0.3539254442552019,0.161972411555548,0.3220326186035833,0.8737780043400019,0.6821145789302783,0,0,0,0.780709495251673,O=C(Nc1cc(C2=NCCN2)cc(C2=NCCN2)c1)Oc1ccccc1C1=NCCCN1,O=C(Nc1cc(C2=NCCN2)cc(C2=NCCN2)c1)Oc1ccccc1C1=NCCCN1
147,C(#Cc1nc2ccccc2[nH]1)c1cncc(N2CCC3(CNC3)C2)c1,1,10.0,0.9712425411687982,9.359282176248906,5.028757458831202,2.1574,-3.769834162189296,0.000169889226026,Soluble,-7.6740103,4.039901,41.132233,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6951219512195121,0.92592,1.0,1.0,0.97475061875,0.5141529125,0.8596036242226339,,,,,,,,not_run,0.0,1.0,2.1574,-4.969384081094649,0.46296,0.8644416249999999,0.46296,0.2347939928914749,0.14836398797010159,0.2820393269538588,0.9179134496890535,0.7219878559390536,1,1,1,0.7806571744816219,C(#Cc1nc2ccccc2[nH]1)c1cncc(N2CCC3(CNC3)C2)c1,C(#Cc1nc2ccccc2[nH]1)c1cncc(N2CCC3(CNC3)C2)c1
148,C(#Cc1cncc(N2CCC3(CC2)CNNC3)c1)c1ccccc1,1,9.16,0.9911846922053876,9.799066212285563,5.008815307794612,2.1758,-3.6682158259996727,0.0002146763358352,Soluble,-9.241447,-0.05629425,48.518425,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7341772151898734,0.9406400000000001,1.0,1.0,1.0,0.6064803125,0.856576204518754,,,,,,,,not_run,0.0,1.0,2.1757999999999997,-4.882711912999836,0.47031999999999996,0.8689245,0.47032,0.2270294256274944,0.13877518986096038,0.27870820516281825,0.9218544818075016,0.7244736068075016,1,1,1,0.7804989322757407,C(#Cc1cncc(N2CCC3(CC2)CNNC3)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CC2)CNNC3)c1)c1ccccc1
149,O=C(C1=CC([N+](=O)[O-])CC([N+](=O)[O-])=C1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,1,8.93,0.1157269011363343,1.305349782483714,5.884273098863666,2.656100000000001,-5.048067200354162,8.952262324182774e-06,Moderately Soluble,41.745216,15.211105,43.341785,1,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,0.7,0.6751199999999994,0.7379831999114594,0.7018198857142857,0.90493059375,0.5417723125,0.793278271870573,,,,,,,,not_run,0.0,1.0,2.6561000000000012,-6.583381100177084,0.33755999999999964,0.6844957999778649,0.3375599999999996,0.40941458285038174,0.21820864490866762,0.3217277425863497,0.7380991087260939,0.6065812587426953,1,1,0,0.7804617641176662,O=C(C1=CCCC=C1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1,O=C(C1=CCCC=C1)N1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)C1
150,OC1CCCCC1N1CCC2(CC1)c1ccccc1CC2O,1,23.31,0.9917510258882192,9.81185283852501,5.008248974111781,2.240700000000001,-3.507079470292878,0.0003111146985214,Soluble,-3.5516727,14.933054,14.458379,0,0.0,reinvent/curriculum_learning/reinvent_cl_generated_scored.csv,reinvent,curriculum_learning,,,0.9925600000000007,1.0,1.0,0.9066684125,0.1807297375,0.810682677090089,,,,,,,,not_run,0.0,1.0,2.240700000000001,-4.71276223514644,0.49628000000000033,0.8800971874999999,0.49628000000000033,0.2076777632204049,0.14168438482594786,0.28188071601545106,0.9216690708360359,0.7179953677110357,0,0,0,0.7803011728051652,c1ccc2c(c1)CCC21CCN(C2CCCCC2)CC1,c1ccc2c(c1)CCC21CCN(C2CCCCC2)CC1
151,COc1ccc(-n2ncc3c(N4CCCCC4CO)ncnc32)cc1,1,25.67,0.8030854003510826,6.354558766113093,5.196914599648918,2.1753,-3.8388414258988,0.0001449300940722,Soluble,57.729443,57.908028,12.617147,0,0.0,reinvent/plain/reinvent_plain_generated_scored.csv,reinvent,plain,,,0.94024,1.0,0.5876468357142857,0.638074825,0.15771433749999997,0.7565820092075151,,,,,,,,not_run,0.0,1.0,2.1753,-5.0395722129494,0.47012,0.8599810625,0.47012,0.24251991377181115,0.15145995596339512,0.28803328991173544,0.881716803683006,0.682170069308006,0,0,0,0.7800643331790127,c1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1,c1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1
152,C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)#Cc1ccccc1,1,7.24,1.0624352495499203,11.54609827126814,4.93756475045008,2.2845000000000004,-3.715634083054318,0.0001924712722069,Soluble,-22.10108,-2.1964707,73.65587,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.863013698630137,0.9723999999999997,1.0,1.0,1.0,0.920698375,0.863924744274321,,,,,,,,not_run,0.0,1.0,2.2845000000000004,-4.924238541527159,0.48619999999999985,0.8666973125,0.48619999999999985,0.2308870275354766,0.14281034348096736,0.2866324570054813,0.9359098977097282,0.7324142258347284,1,1,1,0.7799170780094049,C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)#Cc1ccccc1,C(C#Cc1cncc(N2CCC3(CNC3)C2)c1)#Cc1ccccc1
